"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"8600000US60426","ZCTA5 60426","28683","767","5985","868","19712","945","11","20","497","280","0","21","1869","689","609","287","99","82","510","285",
"8600000US60428","ZCTA5 60428","12180","214","1808","389","9570","391","59","78","106","132","0","18","508","268","129","118","0","18","129","118",
"8600000US60429","ZCTA5 60429","15108","547","2201","376","12611","615","55","48","69","62","0","18","91","115","81","75","0","18","81","75",
"8600000US60430","ZCTA5 60430","19691","647","9595","644","8739","789","0","18","548","292","0","18","261","134","548","246","28","31","520","239",
"8600000US60438","ZCTA5 60438","28633","401","14114","903","12148","903","167","184","253","181","0","21","1162","534","789","254","150","114","639","229",
"8600000US60439","ZCTA5 60439","23435","395","22071","567","228","214","68","77","771","304","0","21","85","105","212","117","81","86","131","84",
"8600000US60443","ZCTA5 60443","21554","447","4577","718","15938","609","0","21","294","186","0","21","283","276","462","257","102","155","360","192",
"8600000US60445","ZCTA5 60445","25810","306","21365","780","2123","540","74","118","746","381","34","43","861","321","607","260","116","106","491","236",
"8600000US60448","ZCTA5 60448","26220","706","24832","851","270","233","30","29","471","266","0","21","161","148","456","199","67","73","389","196",
"8600000US60452","ZCTA5 60452","28008","454","23163","872","1805","499","0","21","1460","462","0","21","1084","420","496","213","93","69","403","204",
"8600000US60453","ZCTA5 60453","55966","62","45286","1174","3770","726","57","75","2179","688","7","10","3149","746","1518","462","753","387","765","238",
"8600000US60455","ZCTA5 60455","16144","282","13599","619","567","283","0","18","945","430","0","18","600","273","433","250","160","201","273","146",
"8600000US60456","ZCTA5 60456","4272","40","3978","165","47","63","8","12","37","48","0","11","84","85","118","99","29","47","89","89",
"8600000US60457","ZCTA5 60457","13816","402","12781","533","585","291","28","34","86","50","11","24","220","200","105","89","0","18","105","89",
"8600000US60458","ZCTA5 60458","15197","435","10912","761","2982","491","29","52","281","165","0","18","595","326","398","219","229","206","169","101",
"8600000US60459","ZCTA5 60459","28709","41","23597","661","1046","402","129","138","459","213","0","21","2688","557","790","324","271","205","519","223",
"8600000US60461","ZCTA5 60461","4716","270","984","267","3503","304","0","11","67","72","0","11","10","15","152","126","0","11","152","126",
"8600000US60462","ZCTA5 60462","39784","839","35284","1068","2213","666","0","24","1229","342","13","20","628","279","417","194","70","93","347","189",
"8600000US60463","ZCTA5 60463","14798","390","13786","498","285","93","66","73","236","108","4","8","171","117","250","187","97","103","153","149",
"8600000US60464","ZCTA5 60464","9662","343","8863","385","153","130","0","16","132","86","0","16","237","182","277","170","70","141","207","124",
"8600000US60465","ZCTA5 60465","17345","42","15340","498","928","299","14","21","491","242","0","18","65","74","507","278","164","215","343","169",
"8600000US60466","ZCTA5 60466","21909","477","5984","578","14438","779","0","21","99","83","0","21","780","356","608","298","139","153","469","256",
"8600000US60467","ZCTA5 60467","26861","706","23561","823","500","255","5","8","1904","399","24","44","454","590","413","233","124","147","289","173",
"8600000US60469","ZCTA5 60469","5795","478","3777","718","1001","633","105","136","69","60","0","16","584","524","259","190","10","14","249","188",
"8600000US60471","ZCTA5 60471","13917","305","1270","284","12026","446","10","15","120","118","0","18","168","153","323","198","53","65","270","186",
"8600000US60472","ZCTA5 60472","4904","349","509","298","4258","381","0","11","21","23","0","11","26","45","90","78","0","11","90","78",
"8600000US60473","ZCTA5 60473","22088","179","3201","415","18247","464","6","12","77","52","0","21","403","206","154","100","46","64","108","65",
"8600000US60475","ZCTA5 60475","9664","178","6789","540","1872","414","15","25","57","52","9","15","627","318","295","146","45","40","250","134",
"8600000US60476","ZCTA5 60476","2550","291","1940","189","474","191","0","11","38","52","0","11","75","101","23","18","0","11","23","18",
"8600000US60477","ZCTA5 60477","37542","516","32778","854","2097","530","16","25","948","437","0","24","1278","495","425","210","212","154","213","132",
"8600000US60478","ZCTA5 60478","16769","30","1227","692","15050","726","0","18","334","299","0","18","29","47","129","86","32","35","97","77",
"8600000US60480","ZCTA5 60480","5151","290","4643","364","151","149","0","16","242","143","0","16","0","16","115","90","0","16","115","90",
"8600000US60482","ZCTA5 60482","10849","89","9609","466","307","249","0","18","137","124","9","15","555","350","232","145","0","18","232","145",
"8600000US60487","ZCTA5 60487","26736","570","22674","933","1029","373","0","21","2223","549","0","21","302","208","508","236","105","93","403","236",
"8600000US60501","ZCTA5 60501","11874","231","7532","722","875","259","20","31","373","249","0","18","3024","674","50","53","22","33","28","45",
"8600000US60513","ZCTA5 60513","18753","137","15902","657","969","492","46","54","394","246","0","18","922","435","520","216","186","118","334","188",
"8600000US60521","ZCTA5 60521","18415","317","15690","391","258","141","8","14","1970","243","15","23","122","68","352","128","12","19","340","127",
"8600000US60523","ZCTA5 60523","10081","290","6564","403","370","201","0","18","2839","325","0","18","52","46","256","137","59","85","197","110",
"8600000US60525","ZCTA5 60525","30474","493","27092","891","1320","365","5","8","338","151","0","24","918","413","801","393","16","20","785","393",
"8600000US60526","ZCTA5 60526","13451","80","12089","371","498","242","0","18","273","143","0","18","351","178","240","109","113","80","127","94",
"8600000US60527","ZCTA5 60527","28534","679","20772","791","2267","832","0","21","4083","615","0","21","920","474","492","193","80","81","412","173",
"8600000US60534","ZCTA5 60534","10452","96","8233","593","547","239","0","18","74","131","0","18","1251","569","347","171","82","74","265","155",
"8600000US60546","ZCTA5 60546","15405","232","12544","647","591","307","95","112","709","357","0","18","942","481","524","204","214","136","310","160",
"8600000US60558","ZCTA5 60558","13272","135","12813","207","123","98","40","43","130","86","0","18","21","15","145","88","23","26","122","84",
"8600000US60601","ZCTA5 60601","15083","1056","11004","1123","693","417","0","18","2859","777","0","18","104","102","423","405","85","140","338","384",
"8600000US60602","ZCTA5 60602","1145","440","734","315","49","45","76","114","245","248","0","11","0","11","41","44","0","11","41","44",
"8600000US60603","ZCTA5 60603","1052","172","661","119","41","33","0","11","337","111","0","11","0","11","13","16","0","11","13","16",
"8600000US60604","ZCTA5 60604","823","154","532","144","41","38","0","11","240","139","0","11","0","11","10","14","0","11","10","14",
"8600000US60605","ZCTA5 60605","29060","1630","18370","1331","4452","729","85","77","4377","818","0","21","528","387","1248","454","177","211","1071","402",
"8600000US60606","ZCTA5 60606","3287","380","2318","327","58","95","0","11","667","234","0","11","53","58","191","111","86","94","105","67",
"8600000US60607","ZCTA5 60607","29293","1289","17141","1099","4201","641","61","71","6345","657","16","23","345","136","1184","267","180","111","1004","260",
"8600000US60608","ZCTA5 60608","80059","2464","36060","2153","13612","1244","472","208","9987","1137","0","27","18075","1733","1853","420","618","217","1235","377",
"8600000US60609","ZCTA5 60609","60939","1969","26724","1775","15282","1079","423","270","3799","541","29","34","13169","1376","1513","381","484","200","1029","328",
"8600000US60610","ZCTA5 60610","40548","1355","29332","1257","6041","680","50","75","3565","573","8","13","318","142","1234","461","113","88","1121","457",
"8600000US60611","ZCTA5 60611","33224","1241","24941","1159","967","294","1","3","6205","718","0","24","447","202","663","272","32","38","631","265",
"8600000US60612","ZCTA5 60612","33735","1222","9902","668","20122","1207","79","66","1490","271","54","80","1083","250","1005","237","270","145","735","193",
"8600000US60613","ZCTA5 60613","50761","1585","41492","1469","3052","524","35","35","3542","704","21","22","757","284","1862","436","225","126","1637","426",
"8600000US60614","ZCTA5 60614","71954","1728","60415","1667","3083","465","30","33","5247","727","16","24","980","268","2183","366","165","76","2018","356",
"8600000US60615","ZCTA5 60615","40590","1307","12617","824","22248","1193","113","102","3491","459","0","24","383","173","1738","333","158","110","1580","310",
"8600000US60616","ZCTA5 60616","54197","1841","17058","1360","12816","954","381","276","21414","1290","0","27","1477","439","1051","377","207","195","844","290",
"8600000US60617","ZCTA5 60617","83553","2375","30797","1645","47366","1874","133","96","220","144","7","12","3743","782","1287","351","752","323","535","210",
"8600000US60618","ZCTA5 60618","94907","2484","72390","2505","2744","483","152","119","5866","694","117","85","9650","1223","3988","553","979","308","3009","514",
"8600000US60619","ZCTA5 60619","61207","2284","1103","441","58587","2302","34","32","145","105","0","27","332","188","1006","451","108","102","898","438",
"8600000US60620","ZCTA5 60620","67711","2158","1437","388","64795","2092","59","52","298","157","24","38","558","256","540","261","34","28","506","261",
"8600000US60621","ZCTA5 60621","28018","1348","621","275","26617","1320","83","76","68","63","0","21","429","290","200","138","14","24","186","135",
"8600000US60622","ZCTA5 60622","53294","1345","42829","1379","3441","464","44","57","2487","417","47","48","2698","470","1748","284","294","106","1454","276",
"8600000US60623","ZCTA5 60623","81283","2861","30895","1962","24758","1537","361","171","80","72","16","26","24316","2066","857","252","309","170","548","181",
"8600000US60624","ZCTA5 60624","34892","2050","1562","393","31641","1940","14","20","53","43","28","42","1176","637","418","245","7","12","411","246",
"8600000US60625","ZCTA5 60625","79444","1888","51854","1997","3838","712","167","133","10787","964","0","27","8626","1336","4172","825","797","301","3375","772",
"8600000US60626","ZCTA5 60626","50544","1500","28822","1446","13746","1357","61","59","2735","564","7","15","3352","717","1821","352","262","156","1559","326",
"8600000US60628","ZCTA5 60628","64254","1905","3018","467","59837","1973","49","40","135","101","10","15","466","196","739","283","17","21","722","282",
"8600000US60629","ZCTA5 60629","110029","2904","48174","2809","21547","1497","406","272","678","252","7","12","36863","3183","2354","597","1020","361","1334","468",
"8600000US60630","ZCTA5 60630","56433","1727","39885","1774","955","281","148","85","6330","855","15","26","6138","1235","2962","637","835","364","2127","545",
"8600000US60631","ZCTA5 60631","29529","864","25975","996","349","249","54","41","1031","358","0","21","1082","454","1038","359","251","169","787","315",
"8600000US60632","ZCTA5 60632","89857","2442","47166","2573","1709","578","924","382","6212","837","88","102","32062","2417","1696","472","749","261","947","348",
"8600000US60633","ZCTA5 60633","12689","963","8695","987","2964","339","5","7","34","46","0","18","770","331","221","218","179","219","42","36",
"8600000US60634","ZCTA5 60634","75082","1755","58097","1518","1395","416","404","219","4313","860","42","53","9058","1451","1773","453","798","307","975","337",
"8600000US60636","ZCTA5 60636","30024","1446","1675","419","26419","1382","18","22","24","37","0","24","1466","520","422","185","71","67","351","167",
"8600000US60637","ZCTA5 60637","47300","1651","7881","517","35681","1462","135","80","2218","324","0","24","389","174","996","278","98","61","898","277",
"8600000US60638","ZCTA5 60638","58669","1443","43528","1872","2315","556","416","315","322","127","0","27","10040","1414","2048","503","1101","396","947","380",
"8600000US60639","ZCTA5 60639","88204","2425","41112","2341","11941","1159","419","215","1282","464","26","30","31160","2333","2264","541","980","363","1284","372",
"8600000US60640","ZCTA5 60640","69363","1658","45141","1471","11709","1076","403","204","7540","747","0","27","2388","617","2182","467","224","95","1958","442",
"8600000US60641","ZCTA5 60641","69880","1654","47099","1623","1778","300","287","188","3295","553","37","35","14342","1482","3042","569","984","312","2058","491",
"8600000US60642","ZCTA5 60642","19716","851","14532","804","2002","325","12","20","1464","324","0","18","855","354","851","219","162","87","689","204",
"8600000US60643","ZCTA5 60643","48887","1337","11382","682","35471","1456","94","62","139","77","13","20","258","150","1530","505","203","256","1327","433",
"8600000US60644","ZCTA5 60644","46591","2114","2885","690","41383","2306","16","21","129","131","24","32","1757","596","397","174","88","65","309","166",
"8600000US60645","ZCTA5 60645","47270","1993","25817","1553","7274","1173","101","136","8482","1275","0","24","3389","754","2207","625","377","229","1830","559",
"8600000US60646","ZCTA5 60646","28569","1062","24209","1083","296","173","7","16","2781","493","0","21","588","305","688","252","73","55","615","244",
"8600000US60647","ZCTA5 60647","87633","1845","67940","1740","5065","622","463","281","3132","510","35","35","7523","1019","3475","525","649","196","2826","460",
"8600000US60649","ZCTA5 60649","46633","2313","1782","535","43575","2264","74","103","158","90","0","24","396","275","648","204","69","76","579","184",
"8600000US60651","ZCTA5 60651","63492","2391","12891","1463","32798","1775","255","222","343","186","0","27","15768","1922","1437","487","476","243","961","421",
"8600000US60652","ZCTA5 60652","43447","1422","12645","1340","19821","1073","42","43","459","217","14","23","8845","1121","1621","571","569","305","1052","562",
"8600000US60653","ZCTA5 60653","33154","1190","2002","387","29615","1347","166","115","430","199","8","11","188","104","745","207","37","32","708","207",
"8600000US60654","ZCTA5 60654","20022","891","15193","865","1082","392","0","21","2869","695","0","21","281","224","597","352","36","40","561","355",
"8600000US60655","ZCTA5 60655","28569","757","25580","855","1886","379","21","32","436","301","0","21","308","221","338","166","5","7","333","166",
"8600000US60656","ZCTA5 60656","28218","1098","23529","1173","363","154","12","19","2401","464","23","35","1024","338","866","381","255","169","611","292",
"8600000US60657","ZCTA5 60657","70958","1512","61035","1414","2146","357","89","65","4969","678","49","53","507","148","2163","316","228","102","1935","294",
"8600000US60659","ZCTA5 60659","42735","1831","22384","1569","3527","769","530","360","11883","1666","17","27","1743","556","2651","843","551","355","2100","775",
"8600000US60660","ZCTA5 60660","44498","1343","29094","1236","5964","728","134","90","6068","703","18","26","1570","408","1650","315","271","124","1379","283",
"8600000US60661","ZCTA5 60661","10354","769","6580","617","447","152","0","18","2950","486","0","18","54","67","323","152","45","52","278","141",
"8600000US60706","ZCTA5 60706","23114","384","20630","630","186","95","13","18","1658","391","13","21","343","170","271","156","139","128","132","79",
"8600000US60707","ZCTA5 60707","43093","1194","31157","1334","3042","629","205","159","1533","445","0","24","5855","1343","1301","485","411","306","890","320",
"8600000US60712","ZCTA5 60712","12434","62","7889","468","240","277","14","23","3479","366","0","18","74","85","738","458","47","55","691","457",
"8600000US60714","ZCTA5 60714","29520","164","21392","756","948","408","58","47","5860","682","24","40","516","302","722","242","128","95","594","209",
"8600000US60803","ZCTA5 60803","22405","363","15439","811","4653","623","22","37","270","189","0","21","1388","610","633","340","331","272","302","153",
"8600000US60804","ZCTA5 60804","82383","129","28153","2044","2903","682","349","214","606","250","7","10","49450","2090","915","362","691","331","224","112",
"8600000US60805","ZCTA5 60805","19479","62","13066","493","5261","494","20","33","163","145","0","18","657","254","312","170","87","75","225","152",
"8600000US60827","ZCTA5 60827","28483","732","1950","771","25707","1050","34","56","39","45","0","21","263","214","490","340","21","26","469","336",
