"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"8600000US60194","ZCTA5 60194","19600","1062","13897","778","1121","404","14","19","3054","542","0","89","1386","599","128","89","36","45","92","74",
"8600000US60195","ZCTA5 60195","4154","514","2405","468","307","217","5","9","1249","338","0","89","140","200","48","57","48","57","0","89",
"8600000US60201","ZCTA5 60201","42648","851","29880","971","7005","834","32","29","3805","536","0","89","798","328","1128","270","131","71","997","258",
"8600000US60202","ZCTA5 60202","31501","847","20263","1071","7209","643","10","23","1819","390","0","89","1127","363","1073","306","91","79","982","298",
"8600000US60203","ZCTA5 60203","4552","447","3752","490","443","158","0","89","236","160","0","89","9","14","112","85","0","89","112","85",
"8600000US60301","ZCTA5 60301","2357","346","1525","286","359","194","0","89","149","102","0","89","231","205","93","94","0","89","93","94",
"8600000US60302","ZCTA5 60302","31907","641","22313","832","6702","779","88","95","1440","429","0","89","685","298","679","177","48","39","631","171",
"8600000US60304","ZCTA5 60304","17368","578","12235","609","3323","571","12","18","953","316","0","89","305","162","540","174","74","50","466","171",
"8600000US60305","ZCTA5 60305","11164","31","9794","357","639","278","10","17","449","188","0","89","59","48","213","108","23","22","190","104",
"8600000US60402","ZCTA5 60402","63217","166","37774","1904","3217","613","266","233","1103","408","0","89","19404","1801","1453","483","735","378","718","235",
"8600000US60406","ZCTA5 60406","25899","665","13295","1026","7431","896","89","68","42","61","0","89","4348","932","694","424","225","198","469","375",
"8600000US60409","ZCTA5 60409","37073","75","7777","809","25897","967","29","35","80","109","0","89","2916","730","374","171","107","126","267","156",
"8600000US60411","ZCTA5 60411","58184","435","22453","1208","28569","1111","123","102","99","54","0","89","5239","952","1701","503","621","350","1080","408",
"8600000US60415","ZCTA5 60415","14057","111","12154","596","875","532","0","89","201","191","0","89","525","258","302","224","84","92","218","175",
"8600000US60419","ZCTA5 60419","22981","158","1492","274","20969","400","13","20","41","35","0","89","205","133","261","154","38","34","223","150",
"8600000US60422","ZCTA5 60422","9005","371","4440","459","3932","578","10","16","244","189","0","89","44","53","335","254","0","89","335","254",
"8600000US60423","ZCTA5 60423","30182","606","27991","685","1264","405","34","43","376","186","11","17","134","127","372","199","11","17","361","198",
"8600000US60425","ZCTA5 60425","8941","263","2537","366","5895","403","53","63","0","89","0","89","322","298","134","138","0","89","134","138",
"8600000US60426","ZCTA5 60426","28465","718","3674","837","21728","1087","46","44","313","245","2","5","2155","697","547","292","105","120","442","273",
"8600000US60428","ZCTA5 60428","12556","338","1741","366","9884","473","0","89","100","91","0","89","580","262","251","224","53","82","198","205",
"8600000US60429","ZCTA5 60429","16288","479","2317","432","13156","715","34","48","170","116","0","89","463","297","148","100","25","26","123","97",
"8600000US60430","ZCTA5 60430","20888","692","12269","744","7279","691","0","89","72","49","21","32","862","660","385","147","58","56","327","138",
"8600000US60438","ZCTA5 60438","28865","238","18297","846","8343","662","12","19","205","139","49","76","1433","438","526","245","242","181","284","180",
"8600000US60439","ZCTA5 60439","22362","330","21097","573","60","53","0","89","381","229","0","89","468","352","356","159","34","38","322","154",
"8600000US60443","ZCTA5 60443","20083","293","4664","457","14926","439","24","35","135","116","0","89","145","152","189","101","29","25","160","97",
"8600000US60445","ZCTA5 60445","25910","282","21543","848","1986","589","93","76","258","149","0","89","1425","532","605","257","140","136","465","208",
"8600000US60448","ZCTA5 60448","24029","803","22759","917","151","197","0","89","285","172","0","89","423","304","411","209","32","40","379","210",
"8600000US60452","ZCTA5 60452","27953","143","25280","582","932","328","96","171","623","287","0","89","572","248","450","226","62","94","388","205",
"8600000US60453","ZCTA5 60453","56348","118","50818","801","1886","433","138","154","498","161","0","89","2438","662","570","254","93","78","477","230",
"8600000US60455","ZCTA5 60455","16180","346","13939","791","367","225","9","14","915","642","0","89","481","310","469","297","132","128","337","268",
"8600000US60456","ZCTA5 60456","4337","17","4246","112","0","89","0","89","0","89","0","89","78","103","13","21","0","89","13","21",
"8600000US60457","ZCTA5 60457","14002","396","12157","525","251","142","3","12","461","347","0","89","751","407","379","262","87","110","292","250",
"8600000US60458","ZCTA5 60458","13930","272","9769","827","2736","783","0","89","51","86","0","89","1067","580","307","194","115","114","192","154",
"8600000US60459","ZCTA5 60459","28757","153","24278","1009","159","99","162","145","831","403","0","89","3083","785","244","101","120","71","124","80",
"8600000US60461","ZCTA5 60461","4615","162","1413","272","2921","291","0","89","191","177","0","89","30","46","60","74","0","89","60","74",
"8600000US60462","ZCTA5 60462","38282","812","34292","1063","620","317","19","21","1867","584","0","89","1016","781","468","243","140","106","328","190",
"8600000US60463","ZCTA5 60463","14437","331","13602","411","278","121","0","89","357","160","0","89","73","80","127","114","82","108","45","43",
"8600000US60464","ZCTA5 60464","9823","372","9169","403","29","35","0","89","520","357","0","89","44","50","61","53","7","12","54","49",
"8600000US60465","ZCTA5 60465","17431","73","15700","389","778","161","0","89","686","398","0","89","186","102","81","90","43","66","38","61",
"8600000US60466","ZCTA5 60466","22670","484","7926","526","13301","714","0","89","490","361","0","89","268","153","685","222","78","70","607","231",
"8600000US60467","ZCTA5 60467","25896","758","24032","868","277","149","0","89","1068","261","0","89","344","208","175","124","0","89","175","124",
"8600000US60469","ZCTA5 60469","5872","369","3294","565","1468","443","25","40","0","89","0","89","1058","494","27","35","0","89","27","35",
"8600000US60471","ZCTA5 60471","13683","158","2141","478","10717","562","25","28","352","227","0","89","182","150","266","129","18","35","248","134",
"8600000US60472","ZCTA5 60472","5251","200","208","101","5031","231","0","89","0","89","0","89","12","25","0","89","0","89","0","89",
"8600000US60473","ZCTA5 60473","22174","147","4496","406","17158","426","12","47","164","109","8","14","173","124","163","89","0","89","163","89",
"8600000US60475","ZCTA5 60475","9732","239","6482","477","1568","289","47","62","184","143","0","89","579","286","872","290","404","249","468","196",
"8600000US60476","ZCTA5 60476","2572","333","2160","292","295","143","9","30","9","14","0","89","38","75","61","47","0","89","61","47",
"8600000US60477","ZCTA5 60477","37857","503","32140","1111","1590","568","7","13","1178","393","0","89","1952","804","990","416","318","253","672","321",
"8600000US60478","ZCTA5 60478","16624","150","1958","424","14365","452","74","114","67","76","0","89","22","31","138","134","107","126","31","34",
"8600000US60480","ZCTA5 60480","5003","150","4713","239","73","109","0","89","108","112","0","89","55","114","54","90","17","28","37","61",
"8600000US60482","ZCTA5 60482","10899","101","10219","308","199","181","44","53","114","137","0","89","233","141","90","89","84","88","6","9",
"8600000US60487","ZCTA5 60487","25672","476","22746","609","678","284","0","89","1260","346","0","89","696","299","292","224","36","44","256","221",
"8600000US60501","ZCTA5 60501","11577","191","8041","756","874","201","46","51","411","308","12","19","1866","552","327","240","201","198","126","131",
"8600000US60513","ZCTA5 60513","18799","154","16993","593","386","234","0","89","334","290","6","11","830","433","250","139","73","65","177","119",
"8600000US60521","ZCTA5 60521","17649","366","16120","529","92","155","10","14","1145","318","0","89","47","70","235","149","18","28","217","146",
"8600000US60523","ZCTA5 60523","9541","234","7037","381","224","177","0","89","2084","386","0","89","0","89","196","123","33","52","163","109",
"8600000US60525","ZCTA5 60525","31182","461","28599","688","945","200","75","106","419","230","0","89","760","315","384","158","117","88","267","127",
"8600000US60526","ZCTA5 60526","13543","57","12290","488","846","450","0","89","205","146","0","89","134","104","68","55","0","89","68","55",
"8600000US60527","ZCTA5 60527","27440","657","20510","784","2698","531","16","25","3087","427","0","89","677","302","452","222","180","126","272","181",
"8600000US60534","ZCTA5 60534","10599","87","8719","630","507","450","84","102","350","255","0","89","820","404","119","76","34","56","85","58",
"8600000US60546","ZCTA5 60546","15736","291","13630","531","471","279","18","26","395","189","118","163","778","448","326","152","53","66","273","153",
"8600000US60558","ZCTA5 60558","12747","156","12462","207","35","34","0","89","84","55","0","89","69","66","97","76","25","41","72","62",
"8600000US60601","ZCTA5 60601","8275","803","5844","703","603","191","15","24","1436","332","0","89","287","137","90","52","11","17","79","50",
"8600000US60602","ZCTA5 60602","1151","293","850","260","17","23","0","89","225","179","0","89","0","89","59","50","17","27","42","42",
"8600000US60603","ZCTA5 60603","480","169","321","125","21","22","0","89","138","116","0","89","0","89","0","89","0","89","0","89",
"8600000US60604","ZCTA5 60604","393","99","326","102","0","89","0","89","41","33","0","89","0","89","26","27","16","24","10","15",
"8600000US60605","ZCTA5 60605","20522","1393","11958","1115","4518","604","25","34","2979","602","0","89","487","206","555","238","196","168","359","172",
"8600000US60606","ZCTA5 60606","2123","306","1874","298","44","66","0","89","143","83","0","89","0","89","62","49","27","40","35","38",
"8600000US60607","ZCTA5 60607","22964","1386","13577","798","4337","822","59","62","3834","534","0","89","585","284","572","185","98","71","474","157",
"8600000US60608","ZCTA5 60608","81757","2439","33011","2031","13477","1148","586","232","6966","691","16","29","26153","2122","1548","326","520","185","1028","293",
"8600000US60609","ZCTA5 60609","62671","2409","26876","1873","18215","1764","344","266","2236","455","10","16","13810","1329","1180","443","444","321","736","278",
"8600000US60610","ZCTA5 60610","37309","1262","26502","1042","7227","793","51","61","2540","444","17","27","508","242","464","207","82","77","382","195",
"8600000US60611","ZCTA5 60611","28071","1038","22494","997","1018","321","11","17","3598","591","0","89","495","251","455","216","0","89","455","216",
"8600000US60612","ZCTA5 60612","34569","1742","9360","871","20877","1508","36","46","1793","427","32","50","1831","476","640","224","225","120","415","187",
"8600000US60613","ZCTA5 60613","49370","1230","40342","1290","3161","530","65","54","3224","348","0","89","1660","436","918","299","155","102","763","276",
"8600000US60614","ZCTA5 60614","66352","1718","57926","1802","2675","475","150","104","3761","647","0","89","911","311","929","210","108","62","821","197",
"8600000US60615","ZCTA5 60615","41392","1379","11123","867","25457","1208","114","76","2787","473","0","89","783","344","1128","296","169","136","959","260",
"8600000US60616","ZCTA5 60616","48774","1732","13871","873","12870","964","134","84","18293","1176","147","136","2428","608","1031","259","256","132","775","241",
"8600000US60617","ZCTA5 60617","88799","2742","26544","1680","48255","2196","70","71","259","189","120","156","12333","1583","1218","377","572","238","646","317",
"8600000US60618","ZCTA5 60618","94286","2524","63391","2500","2643","674","156","90","4935","767","29","47","20722","2068","2410","512","611","232","1799","466",
"8600000US60619","ZCTA5 60619","67701","2250","463","187","66157","2210","76","68","103","83","0","89","50","46","852","333","45","39","807","326",
"8600000US60620","ZCTA5 60620","77452","2169","750","327","75869","2243","193","86","105","73","0","89","15","19","520","296","119","101","401","248",
"8600000US60621","ZCTA5 60621","35837","1561","441","257","35075","1547","83","78","16","19","0","89","48","35","174","98","11","13","163","101",
"8600000US60622","ZCTA5 60622","52896","1731","38498","1678","4580","801","225","107","1602","312","25","32","6849","949","1117","510","344","392","773","258",
"8600000US60623","ZCTA5 60623","85764","2630","35429","2104","28541","1514","94","97","118","86","0","89","20980","1921","602","231","249","147","353","162",
"8600000US60624","ZCTA5 60624","39470","1822","910","299","37794","1768","45","72","50","36","0","89","533","281","138","78","7","12","131","76",
"8600000US60625","ZCTA5 60625","79784","1842","39109","1759","3549","689","259","169","11212","1106","124","123","23177","2209","2354","557","883","456","1471","340",
"8600000US60626","ZCTA5 60626","51029","2434","27114","1565","12841","1508","142","147","3553","899","9","17","5390","1191","1980","440","276","166","1704","419",
"8600000US60628","ZCTA5 60628","76929","2697","2528","605","72897","2672","21","30","105","95","0","89","857","296","521","233","49","45","472","231",
"8600000US60629","ZCTA5 60629","112376","2923","35014","1960","28297","1639","425","236","742","323","0","89","45849","2708","2049","627","1561","613","488","220",
"8600000US60630","ZCTA5 60630","55571","1909","41049","1591","541","285","158","115","5196","939","0","89","6988","1090","1639","472","641","277","998","377",
"8600000US60631","ZCTA5 60631","29554","1172","26758","1046","243","157","75","107","710","329","0","89","1300","585","468","256","367","241","101","90",
"8600000US60632","ZCTA5 60632","88723","2813","51864","2746","1660","485","243","116","3449","641","0","89","30815","2601","692","196","433","175","259","105",
"8600000US60633","ZCTA5 60633","13925","915","8234","985","3781","650","60","82","97","88","0","89","1502","618","251","146","197","131","54","61",
"8600000US60634","ZCTA5 60634","74795","2195","55632","2110","1179","409","136","119","3443","765","19","30","12971","1769","1415","443","754","332","661","294",
"8600000US60636","ZCTA5 60636","41973","2116","1108","331","40001","2020","17","19","43","48","0","89","149","152","655","289","60","70","595","278",
"8600000US60637","ZCTA5 60637","47636","1998","7736","754","37297","1740","82","53","1740","425","6","12","175","82","600","168","54","37","546","165",
"8600000US60638","ZCTA5 60638","55810","1627","40369","1348","2370","586","160","172","706","301","0","89","11023","1117","1182","450","912","400","270","154",
"8600000US60639","ZCTA5 60639","90858","2576","25062","2041","16283","1601","204","176","777","358","0","89","47408","2756","1124","386","762","307","362","211",
"8600000US60640","ZCTA5 60640","64952","2025","37965","1446","12034","1112","301","135","8432","876","216","220","4281","1162","1723","462","214","112","1509","449",
"8600000US60641","ZCTA5 60641","70874","2125","41003","1914","2104","497","340","244","3078","574","32","50","22543","1917","1774","451","785","309","989","292",
"8600000US60642","ZCTA5 60642","18661","916","12397","782","2584","428","115","71","1074","273","0","89","2093","571","398","120","16","24","382","115",
"8600000US60643","ZCTA5 60643","49641","1488","13054","882","35521","1446","40","29","215","119","0","89","264","195","547","223","64","47","483","208",
"8600000US60644","ZCTA5 60644","47127","1971","2027","410","44029","2089","35","35","181","97","0","89","778","355","77","60","24","36","53","49",
"8600000US60645","ZCTA5 60645","45511","2020","24532","1691","8014","1034","185","199","7178","896","57","59","4081","1019","1464","490","167","135","1297","477",
"8600000US60646","ZCTA5 60646","27829","1156","22673","1217","455","276","26","30","2967","589","35","55","800","387","873","335","239","159","634","312",
"8600000US60647","ZCTA5 60647","86345","2219","60950","2148","6522","894","148","104","2582","429","20","33","13929","1527","2194","482","790","305","1404","353",
"8600000US60649","ZCTA5 60649","44884","1987","785","241","42463","2030","95","57","119","90","18","30","344","202","1060","490","185","114","875","500",
"8600000US60651","ZCTA5 60651","64182","2468","8680","1128","42246","2032","192","188","191","154","0","89","11809","1557","1064","371","290","146","774","324",
"8600000US60652","ZCTA5 60652","42883","1405","11757","1264","21533","1311","148","148","156","112","0","89","8857","1243","432","219","197","167","235","144",
"8600000US60653","ZCTA5 60653","30641","1352","1440","421","28275","1294","18","20","336","175","13","25","381","201","178","94","4","8","174","92",
"8600000US60654","ZCTA5 60654","14059","790","10815","772","578","192","105","92","1708","357","0","89","641","382","212","116","68","90","144","69",
"8600000US60655","ZCTA5 60655","28049","802","25356","875","1810","439","21","25","102","112","0","89","366","246","394","365","255","350","139","72",
"8600000US60656","ZCTA5 60656","26219","1330","22845","1336","166","118","46","48","1840","479","0","89","842","328","480","206","130","105","350","174",
"8600000US60657","ZCTA5 60657","68809","1464","59779","1534","1881","471","59","39","4555","620","57","76","1375","426","1103","246","82","73","1021","239",
"8600000US60659","ZCTA5 60659","39586","2068","19467","1862","3460","1059","271","297","10795","1385","0","89","4734","1080","859","350","261","205","598","278",
"8600000US60660","ZCTA5 60660","41840","1511","24243","1294","6960","806","95","88","5933","817","21","26","3339","769","1249","342","216","141","1033","327",
"8600000US60661","ZCTA5 60661","6648","570","4528","575","526","231","21","34","1314","345","0","89","128","130","131","76","11","18","120","73",
"8600000US60706","ZCTA5 60706","22958","377","20518","602","118","68","17","27","1243","359","0","89","832","407","230","109","52","51","178","99",
"8600000US60707","ZCTA5 60707","42164","982","30040","1009","2910","537","96","90","1219","406","0","89","6906","1240","993","532","229","120","764","499",
"8600000US60712","ZCTA5 60712","12483","32","8545","434","263","227","206","259","3218","336","0","89","130","130","121","133","6","10","115","133",
"8600000US60714","ZCTA5 60714","29718","192","22192","950","407","278","67","69","5600","859","0","89","1005","507","447","200","34","36","413","195",
"8600000US60803","ZCTA5 60803","22583","383","17226","816","2944","481","11","13","612","364","0","89","1442","560","348","257","30","35","318","254",
"8600000US60804","ZCTA5 60804","83822","51","25362","2092","3214","696","348","209","318","206","39","60","52468","2169","2073","560","1454","500","619","247",
"8600000US60805","ZCTA5 60805","19832","27","14758","629","4009","539","0","89","224","211","0","89","600","266","241","154","96","119","145","97",
"8600000US60827","ZCTA5 60827","27974","828","2099","392","25243","977","17","23","62","89","0","89","213","288","340","223","0","89","340","223",
