"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"860Z200US60160","ZCTA5 60160","25177","656","9882","1374","998","463","174","129","95","68","0","23","8524","1050","5504","1291","5277","1263","227","194",
"860Z200US60162","ZCTA5 60162","8213","21","2105","551","4101","760","55","88","114","98","0","17","1589","556","249","173","207","165","42","48",
"860Z200US60163","ZCTA5 60163","5273","33","2175","507","1322","320","50","74","91","74","0","17","1049","379","586","738","573","739","13","20",
"860Z200US60164","ZCTA5 60164","21371","794","10159","1045","606","160","254","194","713","300","0","23","5162","892","4477","958","3831","937","646","253",
"860Z200US60165","ZCTA5 60165","4566","33","1639","441","53","59","0","12","11","17","0","12","1940","435","923","456","815","464","108","93",
"860Z200US60169","ZCTA5 60169","33910","55","17221","1240","2021","499","23","41","7868","1146","0","26","3407","820","3370","1009","2361","866","1009","424",
"860Z200US60171","ZCTA5 60171","10532","56","7580","900","3","8","197","198","145","95","0","19","2111","866","496","239","379","236","117","88",
"860Z200US60172","ZCTA5 60172","24016","433","19305","874","206","122","116","211","2501","550","0","23","294","154","1594","696","1150","700","444","226",
"860Z200US60173","ZCTA5 60173","14067","992","5738","752","1103","495","38","47","5678","657","0","19","750","477","760","332","393","219","367","208",
"860Z200US60176","ZCTA5 60176","11600","33","7966","920","148","148","0","19","753","436","0","19","2034","768","699","460","555","440","144","133",
"860Z200US60192","ZCTA5 60192","16536","773","10038","830","791","437","14","26","4625","779","0","19","286","175","782","224","405","205","377","165",
"860Z200US60193","ZCTA5 60193","39451","1612","27009","1589","1189","550","287","191","5628","740","6","10","1717","752","3615","983","2619","880","996","427",
"860Z200US60194","ZCTA5 60194","20312","1558","10839","799","1802","1241","117","132","5269","731","4","9","983","392","1298","428","890","357","408","169",
"860Z200US60195","ZCTA5 60195","5018","749","1606","296","396","268","0","17","2586","728","0","17","53","82","377","232","260","191","117","89",
"860Z200US60201","ZCTA5 60201","43122","1317","27997","1067","5904","917","99","88","4533","609","17","20","933","323","3639","878","1784","753","1855","534",
"860Z200US60202","ZCTA5 60202","33868","1323","19441","1278","6846","1110","124","88","2530","586","0","26","1878","794","3049","1126","1414","1017","1635","478",
"860Z200US60203","ZCTA5 60203","4540","675","3499","588","404","213","0","12","309","151","0","12","78","59","250","121","85","64","165","105",
"860Z200US60208","ZCTA5 60208","191","111","118","77","6","15","0","12","46","36","0","12","13","20","8","18","8","18","0","12",
"860Z200US60301","ZCTA5 60301","3207","420","1686","403","505","222","104","165","423","254","0","12","159","156","330","220","75","82","255","195",
"860Z200US60302","ZCTA5 60302","33063","986","20959","1054","6934","780","111","103","1576","377","10","23","746","306","2727","538","980","282","1747","429",
"860Z200US60304","ZCTA5 60304","17564","890","11313","762","2805","634","43","38","1179","556","0","19","435","205","1789","384","778","267","1011","325",
"860Z200US60305","ZCTA5 60305","11568","35","9736","414","512","321","0","19","530","148","0","19","87","65","703","278","244","195","459","208",
"860Z200US60402","ZCTA5 60402","64659","379","24719","1895","5006","1158","497","357","2208","743","0","29","22937","2167","9292","1810","8355","1843","937","357",
"860Z200US60406","ZCTA5 60406","24959","869","11180","1313","8270","1344","35","51","145","159","65","102","3533","876","1731","606","1340","558","391","254",
"860Z200US60409","ZCTA5 60409","35708","56","5918","1028","25517","1291","20","30","85","99","51","69","3016","939","1101","448","415","274","686","368",
"860Z200US60411","ZCTA5 60411","53222","641","13615","1307","27149","1533","203","134","114","81","22","29","8235","1270","3884","681","1928","556","1956","429",
"860Z200US60415","ZCTA5 60415","14284","27","9486","959","1130","324","13","33","406","307","0","19","855","396","2394","949","1571","815","823","550",
"860Z200US60418","ZCTA5 60418","10733","78","8406","489","1157","432","9","19","320","221","24","41","365","233","452","237","238","171","214","148",
"860Z200US60419","ZCTA5 60419","21283","22","1056","389","19409","536","8","12","43","45","0","23","200","161","567","332","38","32","529","335",
"860Z200US60422","ZCTA5 60422","9735","525","2959","606","6115","616","0","17","158","125","0","17","29","35","474","295","79","82","395","295",
"860Z200US60423","ZCTA5 60423","32596","731","26381","1158","2351","795","0","26","912","342","7","10","288","203","2657","780","1407","587","1250","617",
"860Z200US60425","ZCTA5 60425","8623","464","2495","615","5502","731","14","15","39","53","0","17","70","79","503","467","9","12","494","466",
"860Z200US60426","ZCTA5 60426","23213","995","3318","756","14123","1131","9","14","468","288","0","23","3017","917","2278","797","1793","765","485","236",
"860Z200US60428","ZCTA5 60428","11155","460","1957","477","8090","737","67","77","70","113","0","19","577","526","394","192","232","142","162","174",
"860Z200US60429","ZCTA5 60429","15069","1298","1185","395","12701","1440","40","30","34","36","0","19","484","264","625","299","328","277","297","158",
"860Z200US60430","ZCTA5 60430","20430","1065","8485","740","10189","1221","0","23","196","165","58","85","533","270","969","331","306","186","663","317",
"860Z200US60438","ZCTA5 60438","29059","317","10550","1047","13621","1284","74","105","659","779","0","23","2091","661","2064","627","1054","419","1010","416",
"860Z200US60439","ZCTA5 60439","24670","715","22564","886","285","253","62","72","480","187","0","23","205","216","1074","418","658","402","416","177",
"860Z200US60443","ZCTA5 60443","20735","562","3481","657","15385","755","0","23","577","367","23","31","185","157","1084","478","538","300","546","349",
"860Z200US60445","ZCTA5 60445","14632","347","9091","945","1371","451","89","102","688","456","0","19","1662","520","1731","820","1312","866","419","231",
"860Z200US60449","ZCTA5 60449","9564","653","5477","741","2493","912","15","22","126","143","0","17","357","311","1096","533","565","382","531","327",
"860Z200US60452","ZCTA5 60452","26939","289","20373","1214","2013","668","14","20","1384","475","0","23","1450","623","1705","703","1037","719","668","259",
"860Z200US60453","ZCTA5 60453","57665","38","42871","1319","4683","786","178","148","1394","464","14","22","4180","914","4345","800","2626","673","1719","493",
"860Z200US60455","ZCTA5 60455","17204","490","12580","1015","701","299","123","172","383","256","0","19","1667","652","1750","655","1274","490","476","395",
"860Z200US60456","ZCTA5 60456","4299","18","2984","486","83","89","12","21","55","65","0","12","556","381","609","420","446","425","163","126",
"860Z200US60457","ZCTA5 60457","14650","634","11881","931","418","303","301","268","650","381","0","19","607","355","793","326","457","279","336","184",
"860Z200US60458","ZCTA5 60458","14360","610","8353","994","3007","735","45","47","347","353","0","19","1259","561","1349","524","1149","518","200","180",
"860Z200US60459","ZCTA5 60459","29122","29","17622","1064","432","220","168","174","738","319","0","23","4597","1169","5565","1262","4845","1258","720","321",
"860Z200US60461","ZCTA5 60461","4988","540","783","286","3952","665","0","12","159","221","0","12","0","12","94","96","12","18","82","93",
"860Z200US60462","ZCTA5 60462","40942","1391","34098","1718","1319","434","26","39","2092","744","68","119","615","381","2724","1045","2318","1042","406","230",
"860Z200US60463","ZCTA5 60463","13687","333","12230","553","314","161","51","61","111","79","20","27","193","114","768","400","575","380","193","136",
"860Z200US60464","ZCTA5 60464","9779","409","8029","569","350","294","0","17","557","422","0","17","177","179","666","336","295","222","371","252",
"860Z200US60465","ZCTA5 60465","18278","30","15947","504","987","293","0","19","395","282","0","19","136","125","813","426","480","371","333","235",
"860Z200US60466","ZCTA5 60466","21243","591","4175","825","15106","917","287","286","80","68","0","23","973","456","622","200","199","111","423","156",
"860Z200US60467","ZCTA5 60467","25161","1329","21354","1272","1273","494","6","9","1076","300","0","23","641","336","811","313","441","254","370","192",
"860Z200US60469","ZCTA5 60469","5423","160","2685","839","713","321","0","17","37","47","0","17","1532","881","456","444","456","444","0","17",
"860Z200US60471","ZCTA5 60471","13237","530","646","187","12066","602","0","19","24","32","0","19","217","239","284","165","59","63","225","146",
"860Z200US60472","ZCTA5 60472","4812","276","409","232","4232","260","0","12","19","18","0","12","60","66","92","128","92","128","0","12",
"860Z200US60473","ZCTA5 60473","21695","497","2623","603","17180","684","10","16","186","158","0","23","1084","506","612","205","221","112","391","197",
"860Z200US60475","ZCTA5 60475","10185","348","6341","557","1729","456","0","19","93","69","4","8","1239","524","779","238","411","187","368","192",
"860Z200US60476","ZCTA5 60476","2169","267","1221","165","627","183","0","12","13","21","0","12","265","68","43","34","5","8","38","28",
"860Z200US60477","ZCTA5 60477","36543","849","28233","1151","2607","716","19","22","1260","478","0","26","1407","699","3017","714","2452","647","565","249",
"860Z200US60478","ZCTA5 60478","16591","73","1143","274","14728","396","0","19","288","258","0","19","119","175","313","173","142","147","171","130",
"860Z200US60480","ZCTA5 60480","5300","403","4673","426","21","21","0","17","106","113","0","17","158","117","342","180","293","172","49","36",
"860Z200US60482","ZCTA5 60482","11084","120","8685","777","359","184","0","19","368","336","6","10","1282","736","384","206","153","133","231","152",
"860Z200US60487","ZCTA5 60487","26198","835","22003","1023","1426","396","0","23","886","282","0","23","533","270","1350","409","997","329","353","230",
"860Z200US60501","ZCTA5 60501","11655","242","4776","754","1060","339","150","111","429","237","0","19","3417","844","1823","542","1722","532","101","84",
"860Z200US60513","ZCTA5 60513","19366","280","15730","739","731","425","67","65","167","77","0","19","1007","423","1664","574","993","520","671","266",
"860Z200US60521","ZCTA5 60521","18102","386","13765","706","201","149","8","12","2370","501","26","37","308","213","1424","522","984","494","440","154",
"860Z200US60523","ZCTA5 60523","10179","316","6729","508","180","125","0","19","2671","475","0","19","59","58","540","221","260","182","280","134",
"860Z200US60525","ZCTA5 60525","31647","620","26396","983","1006","425","230","240","360","118","0","26","1452","454","2203","475","1393","445","810","210",
"860Z200US60526","ZCTA5 60526","13468","114","11453","472","271","114","18","22","373","215","0","19","277","139","1076","478","849","474","227","141",
"860Z200US60527","ZCTA5 60527","28983","951","20397","917","2126","565","0","23","3889","525","0","23","963","556","1608","456","635","271","973","398",
"860Z200US60534","ZCTA5 60534","10670","217","6986","1044","405","253","0","19","200","200","29","49","2347","1027","703","254","549","216","154","117",
"860Z200US60546","ZCTA5 60546","16470","447","11553","1039","752","308","87","99","386","204","0","19","1171","536","2521","867","1924","925","597","422",
"860Z200US60558","ZCTA5 60558","13557","236","12535","408","27","7","23","36","301","165","0","19","72","73","599","234","297","187","302","145",
"860Z200US60601","ZCTA5 60601","16398","1721","9364","1383","1076","649","6","17","4423","1295","0","19","503","358","1026","516","393","306","633","482",
"860Z200US60602","ZCTA5 60602","938","495","433","305","32","31","247","397","226","283","0","12","0","12","0","12","0","12","0","12",
"860Z200US60603","ZCTA5 60603","1110","319","594","188","70","50","0","12","391","265","0","12","20","32","35","31","14","23","21","22",
"860Z200US60604","ZCTA5 60604","737","197","546","182","22","24","0","12","136","82","0","12","3","5","30","40","0","12","30","40",
"860Z200US60605","ZCTA5 60605","34314","2076","20359","1876","5210","982","73","82","5434","1104","0","26","795","463","2443","720","1054","505","1389","488",
"860Z200US60606","ZCTA5 60606","3513","704","2103","394","69","98","60","96","1169","588","0","12","21","34","91","80","57","72","34","38",
"860Z200US60607","ZCTA5 60607","28797","1684","16000","1480","3350","559","73","66","6577","869","88","119","989","517","1720","413","817","250","903","325",
"860Z200US60608","ZCTA5 60608","82749","3174","27555","2027","14143","1125","754","326","11715","1121","0","29","18602","2359","9980","1424","7423","1130","2557","771",
"860Z200US60609","ZCTA5 60609","63241","3238","19833","1661","14332","1507","775","351","3751","681","54","63","17304","2782","7192","1193","5725","1098","1467","418",
"860Z200US60610","ZCTA5 60610","42904","2069","30791","1788","4682","678","429","438","4339","1063","8","12","389","185","2266","702","1031","379","1235","509",
"860Z200US60611","ZCTA5 60611","35247","1882","23195","1466","1254","490","29","33","8400","1210","0","26","838","402","1531","448","845","318","686","311",
"860Z200US60612","ZCTA5 60612","34459","2264","9350","723","19116","2065","208","171","1454","304","13","20","2087","782","2231","568","1045","355","1186","423",
"860Z200US60613","ZCTA5 60613","51961","2032","38932","1757","3273","688","214","174","4363","1041","7","12","1661","492","3511","582","1774","495","1737","337",
"860Z200US60614","ZCTA5 60614","71701","2051","59085","1921","2664","464","32","32","4815","849","7","10","1535","432","3563","535","1378","405","2185","394",
"860Z200US60615","ZCTA5 60615","42780","1906","12515","986","23118","1414","50","60","3545","537","0","26","634","288","2918","590","820","341","2098","488",
"860Z200US60616","ZCTA5 60616","52707","2156","16764","1284","13206","1305","546","333","18720","1889","61","82","1222","393","2188","470","1036","361","1152","308",
"860Z200US60617","ZCTA5 60617","83188","3582","17654","1555","45463","3032","895","456","330","179","20","32","12604","1858","6222","1399","5245","1395","977","341",
"860Z200US60618","ZCTA5 60618","92235","3549","56478","2805","2621","520","338","164","6553","1008","159","126","13300","1781","12786","1694","8900","1639","3886","596",
"860Z200US60619","ZCTA5 60619","60443","2868","827","297","56610","2878","174","136","145","109","1","1","1023","503","1663","560","320","164","1343","500",
"860Z200US60620","ZCTA5 60620","68330","2947","1210","396","64102","2809","196","160","502","289","0","29","1154","803","1166","397","378","291","788","343",
"860Z200US60621","ZCTA5 60621","26997","1707","742","354","24980","1604","29","30","167","142","0","23","522","409","557","352","158","126","399","264",
"860Z200US60622","ZCTA5 60622","53944","2012","39242","1795","3341","626","72","52","2779","448","21","24","2758","636","5731","854","2915","608","2816","537",
"860Z200US60623","ZCTA5 60623","76611","3211","19306","1792","20720","1531","919","492","471","312","32","50","21356","2560","13807","2368","12967","2366","840","332",
"860Z200US60624","ZCTA5 60624","35664","2232","1950","481","30775","2163","9","15","235","316","0","26","2076","814","619","287","187","122","432","236",
"860Z200US60625","ZCTA5 60625","80296","2802","43243","1830","3571","717","827","404","11648","1855","1","3","8834","1269","12172","1787","9105","1574","3067","870",
"860Z200US60626","ZCTA5 60626","50135","3084","25725","1616","12057","1966","418","249","3157","691","0","29","4167","1332","4611","848","2485","785","2126","535",
"860Z200US60628","ZCTA5 60628","61419","2772","2458","425","56319","2753","56","65","60","54","0","29","1157","541","1369","543","443","400","926","343",
"860Z200US60629","ZCTA5 60629","108997","4538","35471","2646","18584","2340","2514","822","924","372","208","264","32331","4041","18965","2394","17368","2309","1597","520",
"860Z200US60630","ZCTA5 60630","55295","2603","35013","2002","1209","555","237","153","7188","1161","44","59","5853","1203","5751","1148","4432","1040","1319","362",
"860Z200US60631","ZCTA5 60631","30418","1687","24585","1470","406","268","26","32","1303","620","0","26","1529","575","2569","943","1836","887","733","272",
"860Z200US60632","ZCTA5 60632","86372","4703","33023","2327","1310","459","1350","501","6011","801","128","154","27783","3703","16767","2341","15683","2287","1084","300",
"860Z200US60633","ZCTA5 60633","12440","1064","5143","817","3879","810","15","18","68","80","0","19","2414","674","921","401","828","392","93","93",
"860Z200US60634","ZCTA5 60634","75873","2926","45878","2238","2308","715","1072","484","4441","886","27","37","13623","1605","8524","1439","6500","1305","2024","628",
"860Z200US60636","ZCTA5 60636","29833","1713","1346","430","23494","1642","279","211","84","83","65","123","2879","774","1686","904","1377","898","309","189",
"860Z200US60637","ZCTA5 60637","51145","2472","8215","688","37004","2533","232","121","2628","433","0","29","1332","623","1734","407","386","157","1348","369",
"860Z200US60638","ZCTA5 60638","57799","2891","34821","1882","1411","399","1042","549","468","191","41","60","10348","1602","9668","2319","8898","2333","770","307",
"860Z200US60639","ZCTA5 60639","85248","3397","27485","2502","12212","1607","893","345","1652","705","11","14","28831","2509","14164","2343","12392","2266","1772","569",
"860Z200US60640","ZCTA5 60640","67317","2212","41036","1527","11998","1347","218","141","6387","903","17","26","2554","622","5107","860","2256","561","2851","620",
"860Z200US60641","ZCTA5 60641","68968","2578","35157","1826","2149","585","595","271","3697","613","27","38","15902","1544","11441","1745","9090","1683","2351","620",
"860Z200US60642","ZCTA5 60642","21444","1285","14913","899","2117","610","18","23","1540","421","0","23","974","329","1882","716","1023","669","859","224",
"860Z200US60643","ZCTA5 60643","48270","2735","11188","1170","33996","2407","61","69","315","209","23","34","320","174","2367","992","680","446","1687","881",
"860Z200US60644","ZCTA5 60644","49445","2703","2886","739","40643","2609","372","448","432","302","21","30","2188","779","2903","1569","2056","1467","847","552",
"860Z200US60645","ZCTA5 60645","48692","2752","23234","2174","6892","1221","137","100","6903","1108","2","5","5744","1270","5780","1569","2875","1140","2905","1154",
"860Z200US60646","ZCTA5 60646","28770","1537","22446","1373","190","102","13","21","3503","801","0","23","992","458","1626","467","962","309","664","338",
"860Z200US60647","ZCTA5 60647","85685","2481","53954","1925","5499","835","571","280","3924","464","78","48","7202","869","14457","1249","10218","1169","4239","581",
"860Z200US60649","ZCTA5 60649","50143","2938","1983","688","46471","2930","0","29","240","201","27","37","581","398","841","289","257","167","584","267",
"860Z200US60651","ZCTA5 60651","65229","3270","11569","1688","35502","2905","756","651","744","653","0","29","9871","2261","6787","1468","5689","1396","1098","643",
"860Z200US60652","ZCTA5 60652","42223","2613","11203","1432","17581","1510","695","377","436","231","0","26","7799","1486","4509","1285","3967","1235","542","312",
"860Z200US60653","ZCTA5 60653","34364","1609","2359","582","29282","1708","278","225","473","235","7","10","510","258","1455","450","494","323","961","293",
"860Z200US60654","ZCTA5 60654","23475","1563","17023","1211","964","350","34","54","2282","435","0","23","910","503","2262","869","1056","581","1206","619",
"860Z200US60655","ZCTA5 60655","28000","1246","24043","995","1390","357","25","28","274","141","0","23","644","319","1624","682","1089","634","535","222",
"860Z200US60656","ZCTA5 60656","29180","1451","21539","1146","1191","941","130","132","3346","590","0","23","827","304","2147","611","1400","527","747","250",
"860Z200US60657","ZCTA5 60657","71192","2028","57548","1866","2720","544","68","37","4711","607","88","70","1529","368","4528","643","2160","453","2368","351",
"860Z200US60659","ZCTA5 60659","42621","2874","19216","1781","3609","1138","794","565","11547","1785","15","24","2625","800","4815","1307","3309","891","1506","797",
"860Z200US60660","ZCTA5 60660","42895","1874","23107","1237","6252","1239","95","69","6525","871","108","83","1975","570","4833","1242","2889","1195","1944","449",
"860Z200US60661","ZCTA5 60661","11513","964","7199","848","467","217","0","19","2896","466","0","19","193","211","758","373","367","336","391","172",
"860Z200US60706","ZCTA5 60706","24233","493","19410","965","206","127","76","73","2042","770","0","23","1517","650","982","325","448","240","534","256",
"860Z200US60707","ZCTA5 60707","40845","1381","25213","1693","2909","515","198","151","1395","406","0","26","6748","1519","4382","1204","3589","1150","793","295",
"860Z200US60712","ZCTA5 60712","13268","33","8924","603","466","260","7","13","3046","537","0","19","155","145","670","260","451","212","219","148",
"860Z200US60714","ZCTA5 60714","30857","388","20476","1046","641","244","198","173","6627","908","20","35","888","467","2007","762","1431","708","576","255",
"860Z200US60803","ZCTA5 60803","22198","472","13740","1033","4606","811","195","189","356","206","0","23","1575","459","1726","561","964","412","762","352",
"860Z200US60804","ZCTA5 60804","84189","60","20624","1757","3045","1067","1008","431","463","286","7","10","47596","2283","11446","1842","11060","1836","386","184",
"860Z200US60805","ZCTA5 60805","19730","32","12317","752","4551","627","33","34","468","396","0","19","664","226","1697","578","1158","462","539","308",
"860Z200US60827","ZCTA5 60827","25538","1080","939","508","22894","1560","25","30","15","20","0","23","697","561","968","694","174","85","794","642",
