"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"8600000US60067","ZCTA5 60067","38450","919","31742","1018","624","292","41","49","4601","706","72","107","669","438","701","230","115","111","586","207",
"8600000US60068","ZCTA5 60068","37421","309","34874","705","415","260","20","23","1340","437","0","24","441","323","331","148","33","53","298","123",
"8600000US60070","ZCTA5 60070","15937","173","12491","734","67","69","43","52","1129","365","76","94","2038","640","93","84","31","48","62","66",
"8600000US60074","ZCTA5 60074","39053","898","28409","1233","1688","523","0","24","4055","575","0","24","3924","1077","977","383","455","307","522","233",
"8600000US60076","ZCTA5 60076","32922","970","21608","1030","1878","526","65","102","8123","735","0","24","621","310","627","291","73","72","554","287",
"8600000US60077","ZCTA5 60077","27189","946","17306","959","1471","550","29","34","7367","955","0","21","346","170","670","240","47","45","623","244",
"8600000US60089","ZCTA5 60089","41645","99","32848","702","494","220","80","69","6988","585","0","24","477","219","758","304","52","41","706","301",
"8600000US60090","ZCTA5 60090","37744","45","27120","1150","606","320","70","96","4871","601","0","24","4717","1021","360","151","184","121","176","94",
"8600000US60091","ZCTA5 60091","27268","109","23064","474","301","145","43","49","3413","458","0","21","61","64","386","152","42","34","344","147",
"8600000US60093","ZCTA5 60093","19010","435","17417","544","27","38","90","92","842","226","0","18","215","136","419","169","68","64","351","146",
"8600000US60103","ZCTA5 60103","42209","307","33277","1004","725","314","128","152","5899","793","4","7","1528","522","648","288","136","158","512","278",
"8600000US60104","ZCTA5 60104","19061","85","2494","482","14488","573","57","89","118","133","0","18","1319","425","585","281","250","185","335","198",
"8600000US60107","ZCTA5 60107","40677","466","24359","1454","1253","412","64","74","6734","931","8","13","7455","1404","804","310","99","92","705","295",
"8600000US60118","ZCTA5 60118","15587","439","13842","622","450","213","0","18","866","277","0","18","198","259","231","104","42","67","189","76",
"8600000US60120","ZCTA5 60120","51216","984","30007","1778","3345","787","113","121","2393","596","0","27","14489","1594","869","263","237","124","632","239",
"8600000US60126","ZCTA5 60126","46450","371","41810","730","909","359","39","45","2501","449","0","24","673","300","518","165","115","77","403","146",
"8600000US60130","ZCTA5 60130","14202","32","7646","707","4716","692","12","18","1136","423","0","18","270","211","422","234","239","211","183","101",
"8600000US60131","ZCTA5 60131","18068","185","13606","772","144","86","81","104","655","239","0","18","3303","726","279","150","51","62","228","132",
"8600000US60133","ZCTA5 60133","38369","192","19892","1251","3493","777","78","69","5968","755","9","16","8083","1168","846","502","365","375","481","270",
"8600000US60141","ZCTA5 60141","190","111","124","110","66","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"8600000US60153","ZCTA5 60153","24152","29","3094","559","18233","563","6","66","53","71","0","21","2602","552","164","118","11","19","153","117",
"8600000US60154","ZCTA5 60154","16804","104","11312","663","3055","534","15","20","868","298","0","18","1248","371","306","157","128","110","178","115",
"8600000US60155","ZCTA5 60155","7931","36","1714","398","5753","397","0","16","74","89","0","16","361","186","29","54","0","16","29","54",
"8600000US60160","ZCTA5 60160","25459","90","12403","1131","1411","287","19","22","338","173","9","17","10667","1129","612","263","357","177","255","189",
"8600000US60162","ZCTA5 60162","8110","100","2622","397","3447","388","0","16","179","138","0","16","1698","449","164","117","62","72","102","99",
"8600000US60163","ZCTA5 60163","5218","20","2417","379","1485","273","7","12","196","129","0","16","1010","334","103","76","0","16","103","76",
"8600000US60164","ZCTA5 60164","22116","472","13871","969","630","210","166","174","864","348","0","21","5979","1097","606","187","233","137","373","131",
"8600000US60165","ZCTA5 60165","4947","16","2074","441","31","32","0","11","77","87","0","11","2672","464","93","103","93","103","0","11",
"8600000US60169","ZCTA5 60169","34103","121","19170","1195","1956","552","67","51","7594","846","0","24","4630","1150","686","237","290","179","396","174",
"8600000US60171","ZCTA5 60171","10300","53","8721","381","122","107","0","18","353","186","0","18","902","337","202","106","79","64","123","80",
"8600000US60172","ZCTA5 60172","24588","417","20598","955","1430","697","12","16","2012","445","145","144","162","108","229","122","54","49","175","108",
"8600000US60173","ZCTA5 60173","12143","659","6983","656","536","197","0","18","3848","683","0","18","491","355","285","170","96","94","189","136",
"8600000US60176","ZCTA5 60176","11790","91","9234","481","210","137","191","219","913","290","0","18","952","437","290","208","146","162","144","131",
"8600000US60192","ZCTA5 60192","16522","541","11585","647","140","119","0","18","4287","591","0","18","0","18","510","272","25","37","485","273",
"8600000US60193","ZCTA5 60193","39883","1166","30824","1088","941","360","27","42","6048","955","0","24","1033","424","1010","305","120","100","890","291",
"8600000US60194","ZCTA5 60194","20322","993","13859","846","868","282","7","13","3916","581","0","21","1332","585","340","150","44","55","296","139",
"8600000US60195","ZCTA5 60195","3810","415","2177","371","236","154","13","20","1253","395","0","11","74","103","57","47","32","39","25","27",
"8600000US60201","ZCTA5 60201","42682","810","29843","778","6035","659","28","36","4845","454","0","24","637","265","1294","316","151","98","1143","300",
"8600000US60202","ZCTA5 60202","32255","807","20760","830","7486","826","112","130","2170","530","0","24","747","322","980","263","92","88","888","254",
"8600000US60203","ZCTA5 60203","4749","427","3734","434","510","176","10","18","205","128","0","11","92","82","198","146","25","30","173","143",
"8600000US60301","ZCTA5 60301","2229","381","1310","236","589","249","0","11","168","120","0","11","60","86","102","100","0","11","102","100",
"8600000US60302","ZCTA5 60302","32218","671","22124","931","6693","736","31","39","1632","347","0","24","793","336","945","262","121","132","824","208",
"8600000US60304","ZCTA5 60304","17455","615","12029","510","3641","452","20","31","799","261","0","18","205","126","761","228","45","40","716","224",
"8600000US60305","ZCTA5 60305","11183","27","9474","429","669","336","15","23","618","228","0","18","115","89","292","131","16","21","276","127",
"8600000US60402","ZCTA5 60402","64039","193","43880","1852","3662","922","258","216","1134","340","0","27","13350","1476","1755","560","824","446","931","359",
"8600000US60406","ZCTA5 60406","26021","754","12440","977","7349","879","91","58","20","25","0","21","5416","927","705","326","148","107","557","319",
"8600000US60409","ZCTA5 60409","37202","84","8825","1034","25769","904","78","85","104","120","0","24","1856","637","570","340","165","144","405","327",
"8600000US60411","ZCTA5 60411","58818","366","21313","1378","29157","1224","173","107","153","116","0","27","5918","1025","2104","581","762","456","1342","366",
"8600000US60415","ZCTA5 60415","14294","60","11816","725","865","361","0","18","398","273","0","18","911","570","304","186","0","18","304","186",
"8600000US60419","ZCTA5 60419","22978","126","1294","299","20934","415","9","14","42","40","0","21","331","223","368","193","52","47","316","190",
"8600000US60422","ZCTA5 60422","9007","374","3996","511","4295","558","5","11","330","226","0","16","84","134","297","213","0","16","297","213",
"8600000US60423","ZCTA5 60423","30261","581","27338","694","1585","410","15","27","466","242","14","21","223","206","620","237","19","23","601","234",
"8600000US60425","ZCTA5 60425","9000","240","2401","415","6220","470","40","62","0","16","0","16","171","165","168","188","1","3","167","187",
"8600000US60426","ZCTA5 60426","28260","978","3025","651","22385","1212","19","20","112","93","2","4","2386","825","331","184","29","38","302","178",
"8600000US60428","ZCTA5 60428","12463","473","1955","417","10051","642","0","18","30","27","0","18","326","252","101","72","43","54","58","47",
"8600000US60429","ZCTA5 60429","16006","438","2225","612","13033","762","37","39","78","60","0","18","468","279","165","104","26","32","139","93",
"8600000US60430","ZCTA5 60430","21217","635","11312","770","7981","679","0","21","218","132","0","21","1091","757","615","225","64","67","551","210",
"8600000US60438","ZCTA5 60438","28815","162","17161","878","9523","781","11","19","221","192","0","21","1279","436","620","249","283","193","337","170",
"8600000US60439","ZCTA5 60439","23177","435","21813","672","222","221","9","13","203","138","0","21","571","363","359","144","101","83","258","125",
"8600000US60443","ZCTA5 60443","20800","286","4519","488","15522","501","13","21","116","123","0","21","382","369","248","121","24","29","224","116",
"8600000US60445","ZCTA5 60445","26171","296","21944","817","1903","382","72","99","320","170","0","21","1262","583","670","382","165","122","505","371",
"8600000US60448","ZCTA5 60448","24678","675","23337","835","256","239","0","21","226","129","0","21","655","454","204","130","12","19","192","128",
"8600000US60452","ZCTA5 60452","28096","148","24610","923","1194","432","173","128","615","300","0","21","891","521","613","303","79","92","534","281",
"8600000US60453","ZCTA5 60453","56820","88","49383","1044","2876","610","209","242","610","230","0","27","2840","719","902","285","112","77","790","275",
"8600000US60455","ZCTA5 60455","16343","339","13882","943","479","246","9","15","899","682","0","18","609","463","465","264","31","52","434","266",
"8600000US60456","ZCTA5 60456","4356","16","4200","162","0","11","0","11","1","2","0","11","141","157","14","22","0","11","14","22",
"8600000US60457","ZCTA5 60457","14367","535","12565","601","335","239","11","35","537","523","0","18","633","301","286","170","74","75","212","153",
"8600000US60458","ZCTA5 60458","14111","326","10335","763","2573","535","6","9","196","222","0","18","723","551","278","128","141","99","137","87",
"8600000US60459","ZCTA5 60459","29107","180","24091","806","335","180","245","218","733","395","0","21","3189","841","514","256","242","161","272","161",
"8600000US60461","ZCTA5 60461","4706","152","1455","274","3052","301","0","11","120","106","0","11","37","58","42","35","0","11","42","35",
"8600000US60462","ZCTA5 60462","38801","945","34470","1193","1077","454","38","37","2127","505","0","24","363","289","726","298","144","122","582","269",
"8600000US60463","ZCTA5 60463","14337","322","13432","431","290","162","0","18","437","215","0","18","49","63","129","74","27","27","102","68",
"8600000US60464","ZCTA5 60464","9707","395","9000","523","36","45","0","16","572","415","0","16","12","19","87","76","41","51","46","59",
"8600000US60465","ZCTA5 60465","17567","41","15347","522","924","206","17","27","763","479","0","18","347","213","169","171","50","78","119","154",
"8600000US60466","ZCTA5 60466","22667","466","6726","470","14555","708","0","21","282","200","0","21","405","227","699","247","58","62","641","234",
"8600000US60467","ZCTA5 60467","26880","848","24501","885","451","268","0","21","1261","318","0","21","293","225","374","156","0","21","374","156",
"8600000US60469","ZCTA5 60469","6017","323","3716","573","1203","435","52","58","0","16","0","16","1014","509","32","35","0","16","32","35",
"8600000US60471","ZCTA5 60471","13865","137","2109","388","11160","405","23","30","226","234","0","18","64","93","283","146","0","18","283","146",
"8600000US60472","ZCTA5 60472","5182","311","291","125","4879","330","0","16","11","24","0","16","1","2","0","16","0","16","0","16",
"8600000US60473","ZCTA5 60473","22445","157","4712","510","17278","476","0","21","109","76","7","13","125","109","214","128","7","13","207","128",
"8600000US60475","ZCTA5 60475","9797","215","6659","430","1497","313","58","73","62","57","0","16","721","368","800","247","238","148","562","221",
"8600000US60476","ZCTA5 60476","2837","350","2313","294","346","202","8","13","11","13","0","11","101","109","58","43","0","11","58","43",
"8600000US60477","ZCTA5 60477","38144","610","32821","844","1488","489","36","36","1170","413","54","81","1886","719","689","256","199","178","490","236",
"8600000US60478","ZCTA5 60478","16856","148","1628","359","14631","426","97","126","114","89","0","18","98","93","288","197","98","150","190","122",
"8600000US60480","ZCTA5 60480","5006","205","4451","340","108","127","0","16","207","151","0","16","164","171","76","109","19","33","57","77",
"8600000US60482","ZCTA5 60482","11152","147","10207","323","349","182","35","41","143","137","0","18","297","204","121","116","68","86","53","66",
"8600000US60487","ZCTA5 60487","26795","614","23093","828","744","360","82","109","1757","456","0","21","735","333","384","206","127","99","257","184",
"8600000US60501","ZCTA5 60501","11886","154","8640","659","1053","317","26","24","368","279","0","18","1540","483","259","200","179","189","80","66",
"8600000US60513","ZCTA5 60513","18995","121","17521","460","356","198","53","84","267","216","0","18","491","287","307","147","149","113","158","90",
"8600000US60521","ZCTA5 60521","17660","378","15694","539","245","164","0","18","1427","324","0","18","36","48","258","131","45","51","213","127",
"8600000US60523","ZCTA5 60523","9818","303","7379","496","259","184","0","16","1728","328","0","16","161","189","291","172","41","66","250","160",
"8600000US60525","ZCTA5 60525","31514","531","28668","715","1199","303","132","144","424","187","0","24","772","314","319","149","101","92","218","127",
"8600000US60526","ZCTA5 60526","13609","80","12241","547","936","537","0","18","176","145","0","18","148","161","108","67","0","18","108","67",
"8600000US60527","ZCTA5 60527","28181","811","20866","874","3000","608","45","63","3089","379","0","21","542","362","639","360","147","123","492","339",
"8600000US60534","ZCTA5 60534","10626","80","8766","567","550","370","94","112","97","61","0","18","789","394","330","169","0","18","330","169",
"8600000US60546","ZCTA5 60546","15970","258","13779","675","513","281","37","56","216","125","0","18","1001","498","424","229","41","50","383","220",
"8600000US60558","ZCTA5 60558","13008","108","12726","169","24","23","0","18","116","89","0","18","43","41","99","68","15","23","84","65",
"8600000US60601","ZCTA5 60601","9732","836","6491","840","1070","583","13","21","1778","428","0","16","162","123","218","142","63","88","155","108",
"8600000US60602","ZCTA5 60602","1463","425","1056","368","35","44","0","11","318","186","0","11","0","11","54","42","6","10","48","40",
"8600000US60603","ZCTA5 60603","882","316","576","219","38","53","0","11","268","208","0","11","0","11","0","11","0","11","0","11",
"8600000US60604","ZCTA5 60604","415","98","339","93","0","11","0","11","68","42","0","11","0","11","8","11","5","10","3","5",
"8600000US60605","ZCTA5 60605","24972","1375","15100","1170","4565","799","16","19","4155","685","0","21","480","185","656","279","220","214","436","165",
"8600000US60606","ZCTA5 60606","2789","410","2327","343","52","86","0","11","369","283","0","11","19","30","22","30","0","11","22","30",
"8600000US60607","ZCTA5 60607","25134","1318","14552","792","4239","729","104","84","4761","638","0","21","492","247","986","330","102","76","884","317",
"8600000US60608","ZCTA5 60608","78794","2440","35114","2091","12832","752","622","262","7627","785","0","27","20904","1583","1695","355","492","185","1203","312",
"8600000US60609","ZCTA5 60609","62773","2479","29808","1566","17896","1713","274","233","2829","397","19","20","10808","1320","1139","378","365","178","774","335",
"8600000US60610","ZCTA5 60610","38740","1212","27950","1292","6745","809","118","167","2768","557","0","24","493","235","666","228","122","85","544","223",
"8600000US60611","ZCTA5 60611","29722","1196","23145","1078","1114","404","34","51","4524","839","0","21","414","301","491","250","0","21","491","250",
"8600000US60612","ZCTA5 60612","36052","1497","9752","761","22175","1221","37","44","1596","295","0","24","1913","489","579","143","212","94","367","123",
"8600000US60613","ZCTA5 60613","49536","1452","41337","1315","3018","486","105","71","2898","464","0","24","896","399","1282","290","114","69","1168","281",
"8600000US60614","ZCTA5 60614","68363","1713","59888","1648","2665","435","196","109","3451","537","14","28","850","319","1299","284","104","91","1195","264",
"8600000US60615","ZCTA5 60615","40745","1283","11003","910","24738","1008","110","78","2976","471","0","24","923","429","995","231","144","117","851","201",
"8600000US60616","ZCTA5 60616","49491","1643","14145","980","11959","858","115","77","19349","1095","97","123","2407","636","1419","361","272","142","1147","336",
"8600000US60617","ZCTA5 60617","83435","2823","28049","1656","46315","1929","159","84","303","192","12","21","7485","1013","1112","309","578","226","534","248",
"8600000US60618","ZCTA5 60618","97413","2506","75860","2738","2373","536","359","267","4069","619","0","27","11966","1618","2786","442","706","271","2080","388",
"8600000US60619","ZCTA5 60619","64922","2411","575","193","63256","2418","64","79","128","78","0","27","154","93","745","216","67","59","678","203",
"8600000US60620","ZCTA5 60620","73253","2062","789","243","71002","2066","374","195","126","116","0","27","78","68","884","395","207","161","677","337",
"8600000US60621","ZCTA5 60621","33608","1642","459","147","32457","1654","104","92","33","29","12","18","192","180","351","207","7","11","344","206",
"8600000US60622","ZCTA5 60622","54272","1764","40132","1653","4456","696","181","196","1872","365","0","27","6347","1127","1284","366","291","220","993","268",
"8600000US60623","ZCTA5 60623","85158","2687","40693","2377","29104","1508","235","170","152","111","0","27","14188","1617","786","290","388","186","398","186",
"8600000US60624","ZCTA5 60624","39283","1925","1008","321","37599","1872","55","44","44","35","0","24","375","248","202","106","0","24","202","106",
"8600000US60625","ZCTA5 60625","78966","2378","45985","2029","3674","737","203","142","10734","1277","175","161","15886","2192","2309","473","657","278","1652","420",
"8600000US60626","ZCTA5 60626","51061","1990","28713","1630","13468","1332","119","136","3504","986","15","24","3289","947","1953","446","234","131","1719","453",
"8600000US60628","ZCTA5 60628","71710","2160","2656","436","67751","2095","18","27","211","123","0","27","595","260","479","203","49","45","430","192",
"8600000US60629","ZCTA5 60629","113833","3186","39105","2428","26585","1913","496","265","734","299","0","27","44707","2568","2206","579","1629","543","577","230",
"8600000US60630","ZCTA5 60630","57886","1841","42277","1480","763","323","194","117","6475","921","0","27","6340","1091","1837","398","655","289","1182","294",
"8600000US60631","ZCTA5 60631","28899","1446","26561","1394","313","270","41","80","636","296","13","21","880","454","455","250","176","126","279","225",
"8600000US60632","ZCTA5 60632","90845","2330","55781","2498","1672","510","209","113","4160","630","0","27","28392","2153","631","222","355","159","276","131",
"8600000US60633","ZCTA5 60633","13474","1330","8726","1164","3426","574","63","60","131","94","0","18","766","431","362","326","222","297","140","126",
"8600000US60634","ZCTA5 60634","72718","1916","57136","1989","892","360","147","112","2714","519","63","72","10486","1286","1280","363","469","226","811","309",
"8600000US60636","ZCTA5 60636","39918","1701","995","309","37487","1486","9","14","119","88","7","12","723","491","578","218","79","63","499","197",
"8600000US60637","ZCTA5 60637","48270","1786","7938","577","37176","1609","86","62","2077","397","5","11","163","88","825","239","100","62","725","225",
"8600000US60638","ZCTA5 60638","56033","1285","42497","1471","2099","449","24","19","676","332","0","27","8941","1321","1796","465","958","363","838","286",
"8600000US60639","ZCTA5 60639","91934","2393","26761","1811","15088","1418","187","194","503","208","40","44","48052","2579","1303","333","762","280","541","167",
"8600000US60640","ZCTA5 60640","64365","1677","38758","1377","11970","1166","230","142","8284","918","28","34","2620","759","2475","617","315","172","2160","616",
"8600000US60641","ZCTA5 60641","70730","2073","43578","1822","1589","448","209","170","3059","564","110","91","19865","1901","2320","448","1105","352","1215","314",
"8600000US60642","ZCTA5 60642","18312","917","13387","759","2095","435","64","57","913","244","0","18","1176","368","677","191","121","62","556","180",
"8600000US60643","ZCTA5 60643","51836","1587","13003","1000","37540","1371","39","34","117","106","0","27","193","94","944","269","107","74","837","248",
"8600000US60644","ZCTA5 60644","47631","2490","1507","314","45018","2461","96","68","152","131","0","24","743","331","115","61","38","44","77","49",
"8600000US60645","ZCTA5 60645","46913","1918","26774","1885","7950","1215","190","200","7104","984","1","44","3423","783","1471","518","183","130","1288","518",
"8600000US60646","ZCTA5 60646","28314","1203","23561","1213","272","206","16","25","2955","559","0","21","679","304","831","282","241","154","590","248",
"8600000US60647","ZCTA5 60647","87146","2093","67351","1827","5534","775","192","101","2757","508","15","25","9479","1190","1818","326","386","141","1432","320",
"8600000US60649","ZCTA5 60649","45444","1827","919","281","42875","1804","112","79","154","120","14","23","366","250","1004","508","208","91","796","500",
"8600000US60651","ZCTA5 60651","61150","2207","8335","1053","39249","2181","209","183","111","82","0","27","12377","1516","869","314","370","171","499","267",
"8600000US60652","ZCTA5 60652","42517","1703","12355","1218","20320","1490","121","145","190","120","0","24","8763","1255","768","238","459","171","309","167",
"8600000US60653","ZCTA5 60653","31086","1241","1640","447","28402","1127","12","16","320","148","29","27","359","190","324","101","47","37","277","96",
"8600000US60654","ZCTA5 60654","15885","802","12479","839","843","234","54","60","1536","372","0","18","543","367","430","194","82","84","348","179",
"8600000US60655","ZCTA5 60655","28173","829","25280","819","2005","484","52","46","202","136","0","21","309","222","325","121","37","33","288","120",
"8600000US60656","ZCTA5 60656","27468","1287","23539","1321","223","126","68","75","2085","483","0","21","839","290","714","289","20","28","694","285",
"8600000US60657","ZCTA5 60657","68088","1553","59225","1571","1787","395","132","131","4610","655","20","29","757","195","1557","255","132","77","1425","239",
"8600000US60659","ZCTA5 60659","39657","2138","20517","1849","2089","576","153","134","13061","1838","0","24","2428","983","1409","430","552","242","857","381",
"8600000US60660","ZCTA5 60660","42060","1280","26619","1218","6320","774","117","106","5526","762","13","25","2159","625","1306","360","263","132","1043","365",
"8600000US60661","ZCTA5 60661","7436","587","5146","490","457","241","20","33","1632","372","0","16","39","57","142","80","0","16","142","80",
"8600000US60706","ZCTA5 60706","23284","333","21504","465","95","59","15","24","1122","375","0","21","384","208","164","110","47","56","117","98",
"8600000US60707","ZCTA5 60707","42712","962","31214","1372","3230","551","117","122","1388","529","0","24","5638","1222","1125","473","276","158","849","453",
"8600000US60712","ZCTA5 60712","12611","41","8431","525","206","157","16","26","3460","454","0","18","150","118","348","206","47","55","301","196",
"8600000US60714","ZCTA5 60714","30111","224","22857","745","418","208","190","174","5810","686","0","24","469","266","367","161","32","39","335","156",
"8600000US60803","ZCTA5 60803","22945","565","17177","934","3164","532","29","28","390","217","0","21","1932","750","253","166","54","65","199","152",
"8600000US60804","ZCTA5 60804","84042","50","34920","2557","3030","713","543","273","258","160","35","57","43828","2672","1428","430","794","271","634","294",
"8600000US60805","ZCTA5 60805","19903","37","14971","576","3809","432","0","18","207","198","0","18","532","275","384","234","137","163","247","114",
"8600000US60827","ZCTA5 60827","28547","758","1650","254","26293","815","16","25","0","21","0","21","210","200","378","188","11","18","367","187",
