"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"8600000US60067","ZCTA5 60067","38120","968","32329","1046","515","244","31","49","4206","748","57","100","341","187","641","214","69","76","572","211",
"8600000US60068","ZCTA5 60068","37266","279","34844","689","440","242","18","21","1253","374","0","24","323","274","388","155","38","59","350","132",
"8600000US60070","ZCTA5 60070","15915","182","13966","547","155","143","13","23","895","287","0","18","777","473","109","80","36","59","73","60",
"8600000US60074","ZCTA5 60074","38843","965","30244","1244","1689","617","0","24","3824","760","0","24","2367","765","719","309","248","164","471","254",
"8600000US60076","ZCTA5 60076","33412","900","21520","992","2605","626","6","15","8038","741","0","24","635","357","608","269","162","138","446","242",
"8600000US60077","ZCTA5 60077","26400","893","15945","907","1692","655","53","57","7790","940","0","21","374","199","546","195","43","40","503","197",
"8600000US60089","ZCTA5 60089","41672","89","33574","729","503","218","55","49","6541","663","0","24","359","174","640","212","143","109","497","182",
"8600000US60090","ZCTA5 60090","37543","44","27911","1253","525","273","47","61","5281","690","0","24","3354","1008","425","171","280","148","145","87",
"8600000US60091","ZCTA5 60091","27202","141","23026","420","306","148","21","34","3373","358","0","21","70","67","406","134","122","86","284","113",
"8600000US60093","ZCTA5 60093","19064","445","17587","567","16","23","52","51","741","282","0","18","229","148","439","194","98","102","341","158",
"8600000US60103","ZCTA5 60103","41872","315","33124","983","1049","685","22","37","5574","804","0","24","1471","416","632","260","161","163","471","223",
"8600000US60104","ZCTA5 60104","19105","35","2187","462","14364","530","86","138","101","107","0","18","1981","604","386","211","126","122","260","147",
"8600000US60107","ZCTA5 60107","40313","445","24628","1230","1737","580","92","144","6047","824","11","19","7206","1247","592","252","48","45","544","251",
"8600000US60118","ZCTA5 60118","15685","594","14117","704","426","197","0","18","915","317","0","18","0","18","227","92","62","70","165","71",
"8600000US60120","ZCTA5 60120","51046","1237","29904","1964","2824","524","57","78","2334","553","9","15","15060","1604","858","250","254","143","604","200",
"8600000US60126","ZCTA5 60126","46123","426","41355","859","846","332","20","20","2524","488","0","24","713","303","665","289","261","237","404","151",
"8600000US60130","ZCTA5 60130","14194","56","7401","701","4918","736","13","20","979","430","0","18","471","292","412","258","274","249","138","81",
"8600000US60131","ZCTA5 60131","18037","190","14132","733","141","77","89","123","602","260","0","18","2797","641","276","152","57","68","219","137",
"8600000US60133","ZCTA5 60133","38156","156","19739","1448","2982","699","7","12","6768","972","12","20","7699","1193","949","461","395","352","554","344",
"8600000US60141","ZCTA5 60141","236","106","163","121","65","48","0","11","0","11","0","11","8","15","0","11","0","11","0","11",
"8600000US60153","ZCTA5 60153","24187","42","3358","715","17840","818","14","45","61","69","52","77","2622","627","240","150","40","46","200","127",
"8600000US60154","ZCTA5 60154","16684","38","11437","683","3119","631","15","22","687","282","0","18","1211","459","215","123","105","89","110","81",
"8600000US60155","ZCTA5 60155","7928","30","1624","364","5789","355","0","16","72","86","0","16","419","195","24","48","0","16","24","48",
"8600000US60160","ZCTA5 60160","25266","35","13269","943","1673","516","8","13","273","192","8","18","9669","1050","366","216","258","193","108","88",
"8600000US60162","ZCTA5 60162","8136","33","2636","387","3376","386","0","16","307","200","0","16","1633","452","184","136","56","63","128","122",
"8600000US60163","ZCTA5 60163","5189","36","2602","416","1356","365","6","9","151","105","0","16","989","316","85","80","0","16","85","80",
"8600000US60164","ZCTA5 60164","22194","472","14578","1089","531","178","129","142","1004","389","19","30","5453","1034","480","174","163","105","317","120",
"8600000US60165","ZCTA5 60165","4942","18","2363","410","56","40","0","11","79","86","0","11","2290","412","154","122","76","76","78","97",
"8600000US60169","ZCTA5 60169","33934","85","19495","940","1807","462","69","54","7303","744","0","24","4701","833","559","253","157","137","402","176",
"8600000US60171","ZCTA5 60171","10245","48","8705","432","175","145","24","38","410","199","0","18","741","331","190","95","89","74","101","65",
"8600000US60172","ZCTA5 60172","24287","415","20261","921","1295","721","124","121","2092","432","177","156","118","103","220","132","40","47","180","123",
"8600000US60173","ZCTA5 60173","12243","636","7032","782","589","219","0","18","3868","666","0","18","398","270","356","189","168","110","188","155",
"8600000US60176","ZCTA5 60176","11782","45","9383","487","271","180","56","90","838","314","0","18","1028","455","206","171","115","132","91","110",
"8600000US60192","ZCTA5 60192","16445","532","11939","652","97","111","0","18","4027","523","0","18","18","29","364","195","25","42","339","193",
"8600000US60193","ZCTA5 60193","39495","1059","31143","1170","990","401","40","44","5298","830","0","24","1072","437","952","268","91","74","861","262",
"8600000US60194","ZCTA5 60194","20136","964","13517","1066","1208","426","8","14","3744","698","0","21","1374","640","285","135","55","51","230","124",
"8600000US60195","ZCTA5 60195","4239","510","2459","500","269","172","7","12","1353","404","0","11","98","155","53","57","36","49","17","32",
"8600000US60201","ZCTA5 60201","42197","1011","29441","1002","6590","696","13","20","4399","453","0","24","582","314","1172","257","78","41","1094","258",
"8600000US60202","ZCTA5 60202","32422","1012","21100","1011","7069","818","11","23","2053","523","0","24","1047","376","1142","288","109","88","1033","273",
"8600000US60203","ZCTA5 60203","4760","407","3930","444","466","165","0","11","173","109","0","11","66","78","125","82","19","31","106","75",
"8600000US60301","ZCTA5 60301","2298","340","1387","230","486","260","0","11","145","97","0","11","185","201","95","94","0","11","95","94",
"8600000US60302","ZCTA5 60302","32224","578","21904","811","7072","781","89","97","1666","394","0","24","783","344","710","210","24","27","686","211",
"8600000US60304","ZCTA5 60304","17259","595","12126","573","3331","540","28","29","902","297","0","18","263","124","609","173","47","49","562","171",
"8600000US60305","ZCTA5 60305","11174","29","9438","375","670","309","11","17","542","188","0","18","161","146","352","145","20","19","332","143",
"8600000US60402","ZCTA5 60402","63734","217","40968","2161","3840","897","397","276","1036","424","0","27","16050","1831","1443","419","654","277","789","269",
"8600000US60406","ZCTA5 60406","25876","534","12894","1007","7903","661","66","51","54","65","0","21","4411","963","548","249","188","176","360","181",
"8600000US60409","ZCTA5 60409","37164","65","8642","965","25545","888","34","37","85","105","0","24","2307","702","551","329","134","132","417","297",
"8600000US60411","ZCTA5 60411","58499","375","22312","1323","28694","1279","167","118","148","106","0","27","5315","1022","1863","547","633","397","1230","442",
"8600000US60415","ZCTA5 60415","14203","76","12213","660","561","193","0","18","344","309","0","18","832","497","253","206","43","67","210","205",
"8600000US60419","ZCTA5 60419","22923","108","1296","274","21103","372","12","19","54","49","0","21","137","122","321","161","56","39","265","154",
"8600000US60422","ZCTA5 60422","8866","403","4023","469","4090","610","5","9","181","170","0","16","112","136","455","288","0","16","455","288",
"8600000US60423","ZCTA5 60423","30264","543","27485","702","1643","462","42","47","312","134","13","21","282","266","487","204","16","20","471","203",
"8600000US60425","ZCTA5 60425","9098","287","2397","354","6357","499","48","59","0","16","0","16","170","198","126","163","0","16","126","163",
"8600000US60426","ZCTA5 60426","28230","843","3505","778","21903","911","12","16","97","80","2","4","2289","657","422","226","130","155","292","164",
"8600000US60428","ZCTA5 60428","12502","422","1988","511","9862","667","0","18","82","69","0","18","482","331","88","65","23","33","65","57",
"8600000US60429","ZCTA5 60429","16186","499","2489","645","12753","694","41","47","179","106","0","18","530","295","194","106","26","31","168","95",
"8600000US60430","ZCTA5 60430","21001","751","12009","840","7558","762","0","21","121","55","0","21","921","623","392","163","37","42","355","168",
"8600000US60438","ZCTA5 60438","28817","160","17928","992","8900","904","11","19","219","117","0","21","1169","426","590","268","274","182","316","187",
"8600000US60439","ZCTA5 60439","22869","337","21454","565","93","102","7","13","369","232","0","21","559","317","387","181","61","54","326","168",
"8600000US60443","ZCTA5 60443","20565","267","4327","467","15480","643","13","21","123","134","0","21","362","448","260","133","27","32","233","130",
"8600000US60445","ZCTA5 60445","26012","260","20970","1019","2001","518","100","102","341","164","0","21","1514","622","1086","573","138","131","948","557",
"8600000US60448","ZCTA5 60448","24284","681","23053","746","153","190","0","21","183","128","0","21","604","406","291","163","40","39","251","160",
"8600000US60452","ZCTA5 60452","27976","121","24374","672","1323","456","144","137","815","286","0","21","554","495","766","343","70","91","696","314",
"8600000US60453","ZCTA5 60453","56614","82","50693","900","2143","445","166","171","614","200","0","27","2270","574","728","318","64","54","664","321",
"8600000US60455","ZCTA5 60455","16291","290","13705","1035","518","347","7","13","1052","733","0","18","555","301","454","338","140","132","314","301",
"8600000US60456","ZCTA5 60456","4346","16","4199","133","0","11","0","11","0","11","0","11","132","130","15","25","0","11","15","25",
"8600000US60457","ZCTA5 60457","14355","370","12689","522","376","214","11","19","322","226","0","18","669","272","288","172","115","104","173","130",
"8600000US60458","ZCTA5 60458","13997","309","9901","661","2869","655","8","13","43","67","0","18","758","508","418","216","152","117","266","200",
"8600000US60459","ZCTA5 60459","28954","160","24260","873","179","65","155","151","895","430","0","21","3208","760","257","140","116","77","141","109",
"8600000US60461","ZCTA5 60461","4661","157","1475","284","3001","336","0","11","81","61","0","11","28","45","76","79","0","11","76","79",
"8600000US60462","ZCTA5 60462","38562","976","34882","1284","907","363","24","29","1684","386","0","24","409","274","656","304","202","139","454","243",
"8600000US60463","ZCTA5 60463","14340","364","13441","478","338","165","0","18","345","167","0","18","50","69","166","114","89","96","77","61",
"8600000US60464","ZCTA5 60464","9627","309","8910","505","38","47","0","16","595","416","0","16","10","16","74","68","7","9","67","69",
"8600000US60465","ZCTA5 60465","17474","69","15479","459","855","207","0","18","715","434","0","18","342","215","83","95","52","81","31","52",
"8600000US60466","ZCTA5 60466","22552","447","7206","570","13671","800","0","21","492","378","0","21","465","259","718","216","98","80","620","211",
"8600000US60467","ZCTA5 60467","26514","864","24664","968","250","165","0","21","1166","334","0","21","254","265","180","125","0","21","180","125",
"8600000US60469","ZCTA5 60469","5975","371","3253","529","1622","462","32","44","0","16","0","16","1039","504","29","32","0","16","29","32",
"8600000US60471","ZCTA5 60471","13757","128","1911","330","11019","476","27","28","374","253","0","18","141","144","285","151","16","34","269","148",
"8600000US60472","ZCTA5 60472","5158","204","247","85","4911","226","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"8600000US60473","ZCTA5 60473","22376","226","4582","472","17306","458","21","44","138","90","15","27","139","93","175","100","10","17","165","98",
"8600000US60475","ZCTA5 60475","9785","200","6531","438","1627","319","49","61","122","98","0","16","621","286","835","265","252","175","583","212",
"8600000US60476","ZCTA5 60476","2773","351","2304","269","351","163","18","41","5","9","0","11","54","81","41","37","0","11","41","37",
"8600000US60477","ZCTA5 60477","38120","512","33189","1025","1447","454","21","23","1352","427","0","24","1364","632","747","295","206","175","541","254",
"8600000US60478","ZCTA5 60478","16712","118","1870","406","14347","508","93","129","79","78","0","18","67","65","256","184","116","164","140","85",
"8600000US60480","ZCTA5 60480","5045","174","4733","273","96","107","0","16","108","90","0","16","51","110","57","97","18","30","39","67",
"8600000US60482","ZCTA5 60482","10991","113","10051","325","306","158","27","27","144","144","0","18","316","204","147","123","78","85","69","92",
"8600000US60487","ZCTA5 60487","26428","437","23515","645","619","292","0","21","1205","407","0","21","830","294","259","180","50","55","209","179",
"8600000US60501","ZCTA5 60501","11790","167","8388","610","957","375","45","44","362","256","0","18","1739","478","299","207","185","182","114","107",
"8600000US60513","ZCTA5 60513","18843","177","17355","530","345","225","39","61","298","248","5","9","584","326","217","126","99","93","118","77",
"8600000US60521","ZCTA5 60521","17530","468","15782","630","173","159","9","15","1283","355","0","18","35","46","248","123","48","52","200","111",
"8600000US60523","ZCTA5 60523","9690","266","7037","408","222","172","0","16","2035","343","0","16","196","189","200","121","51","85","149","89",
"8600000US60525","ZCTA5 60525","31192","435","28471","560","1003","205","95","131","460","263","0","24","663","281","500","178","183","115","317","135",
"8600000US60526","ZCTA5 60526","13602","73","12287","491","845","484","0","18","236","121","0","18","149","150","85","65","0","18","85","65",
"8600000US60527","ZCTA5 60527","28031","816","20647","840","2867","642","46","79","3267","504","0","21","667","376","537","241","173","130","364","214",
"8600000US60534","ZCTA5 60534","10620","115","8900","616","429","353","88","110","283","211","0","18","701","351","219","139","0","18","219","139",
"8600000US60546","ZCTA5 60546","15824","311","13486","598","411","264","54","74","307","178","119","159","1071","422","376","207","56","65","320","200",
"8600000US60558","ZCTA5 60558","12853","144","12617","186","31","29","0","18","37","28","0","18","79","74","89","60","14","20","75","57",
"8600000US60601","ZCTA5 60601","9791","877","6656","735","680","345","17","27","1895","557","0","16","341","146","202","120","56","81","146","89",
"8600000US60602","ZCTA5 60602","1322","395","954","317","36","49","0","11","266","190","0","11","0","11","66","54","16","24","50","48",
"8600000US60603","ZCTA5 60603","623","199","423","149","29","27","0","11","171","132","0","11","0","11","0","11","0","11","0","11",
"8600000US60604","ZCTA5 60604","428","124","351","120","0","11","0","11","55","38","0","11","0","11","22","26","15","24","7","11",
"8600000US60605","ZCTA5 60605","22887","1480","13217","1267","4919","964","17","21","3694","722","0","21","542","261","498","246","201","197","297","140",
"8600000US60606","ZCTA5 60606","2399","340","2018","321","50","81","0","11","263","232","0","11","0","11","68","53","35","51","33","41",
"8600000US60607","ZCTA5 60607","24277","1166","13851","738","4240","659","92","86","4648","615","0","21","620","318","826","273","125","71","701","260",
"8600000US60608","ZCTA5 60608","80313","2378","35791","2030","12869","886","585","214","7279","795","24","38","22170","1743","1595","383","471","177","1124","360",
"8600000US60609","ZCTA5 60609","63208","2056","29089","1719","18201","1656","462","303","2395","371","10","16","11826","1195","1225","411","430","330","795","267",
"8600000US60610","ZCTA5 60610","37898","1260","27516","1134","6369","853","119","131","2953","596","0","24","454","209","487","195","115","78","372","176",
"8600000US60611","ZCTA5 60611","29026","995","22818","1160","923","341","23","36","4332","727","0","21","424","285","506","201","0","21","506","201",
"8600000US60612","ZCTA5 60612","35584","1536","9166","840","22382","1315","37","47","1827","368","0","24","1630","612","542","149","196","102","346","126",
"8600000US60613","ZCTA5 60613","49201","1453","40289","1384","3258","541","87","63","3369","536","0","24","1031","418","1167","332","119","70","1048","334",
"8600000US60614","ZCTA5 60614","67203","1989","58369","2022","2708","407","154","111","3867","529","0","27","966","305","1139","272","64","57","1075","265",
"8600000US60615","ZCTA5 60615","41462","1509","11159","812","25569","1316","148","94","2578","495","0","24","904","378","1104","284","212","164","892","226",
"8600000US60616","ZCTA5 60616","48994","1811","14215","866","12502","807","98","74","18286","1189","161","149","2302","628","1430","484","271","168","1159","453",
"8600000US60617","ZCTA5 60617","84882","2559","28362","1400","46524","1899","106","74","250","159","111","149","8244","1278","1285","414","629","263","656","299",
"8600000US60618","ZCTA5 60618","97389","2440","70518","2347","2639","618","368","280","4608","777","0","27","16775","2109","2481","467","665","253","1816","410",
"8600000US60619","ZCTA5 60619","66254","1705","498","147","64697","1725","77","80","100","61","0","27","81","53","801","315","86","83","715","319",
"8600000US60620","ZCTA5 60620","74245","2282","645","249","72649","2254","208","121","86","118","0","27","78","68","579","266","169","135","410","236",
"8600000US60621","ZCTA5 60621","34418","1725","380","125","33491","1736","86","74","25","19","0","24","202","172","234","120","12","15","222","119",
"8600000US60622","ZCTA5 60622","54676","1703","40685","1460","4748","775","144","66","1863","342","0","27","6040","970","1196","298","281","196","915","254",
"8600000US60623","ZCTA5 60623","85203","2466","41536","2081","29174","1684","205","143","145","98","0","27","13488","1520","655","246","274","154","381","175",
"8600000US60624","ZCTA5 60624","39398","1887","861","339","37891","1823","51","49","37","43","0","24","362","198","196","94","10","15","186","93",
"8600000US60625","ZCTA5 60625","78685","2054","41229","1530","3409","595","263","176","10335","1069","94","91","20894","2290","2461","451","629","271","1832","469",
"8600000US60626","ZCTA5 60626","52007","1931","27873","1675","13960","1139","118","131","3983","1075","14","22","4137","994","1922","387","231","118","1691","349",
"8600000US60628","ZCTA5 60628","74001","2376","2627","481","69826","2367","47","53","240","162","0","27","618","312","643","279","53","42","590","276",
"8600000US60629","ZCTA5 60629","111893","3295","37025","1987","27633","2030","552","335","847","337","0","27","43562","2512","2274","778","1724","744","550","223",
"8600000US60630","ZCTA5 60630","56909","1795","41675","1696","655","336","236","149","5536","1028","0","27","7036","1202","1771","389","696","286","1075","319",
"8600000US60631","ZCTA5 60631","29126","1072","26738","916","243","208","71","127","648","321","0","21","916","497","510","267","385","246","125","88",
"8600000US60632","ZCTA5 60632","90911","2238","57004","2647","1652","529","250","145","3763","676","0","27","27479","1959","763","266","444","244","319","149",
"8600000US60633","ZCTA5 60633","13757","935","8569","843","3821","640","48","46","105","100","0","18","850","375","364","270","241","257","123","92",
"8600000US60634","ZCTA5 60634","73251","1662","56006","1964","1084","471","119","110","2921","616","69","79","11312","1379","1740","442","908","336","832","313",
"8600000US60636","ZCTA5 60636","40068","1564","1127","417","37847","1687","21","24","44","40","0","24","507","356","522","224","67","66","455","219",
"8600000US60637","ZCTA5 60637","47110","1681","7610","610","36676","1550","104","58","1866","393","7","13","182","91","665","165","61","45","604","167",
"8600000US60638","ZCTA5 60638","54733","1321","41117","1440","2216","536","97","151","583","352","0","27","9202","1404","1518","443","1051","385","467","186",
"8600000US60639","ZCTA5 60639","90763","2592","27476","2339","16135","1430","183","163","611","282","13","22","45162","2670","1183","371","728","248","455","240",
"8600000US60640","ZCTA5 60640","65198","2036","38295","1597","12268","1062","303","168","8495","887","0","27","3536","847","2301","630","316","198","1985","571",
"8600000US60641","ZCTA5 60641","71294","2202","42401","2190","1889","562","218","176","3102","679","77","88","21485","1954","2122","484","841","293","1281","398",
"8600000US60642","ZCTA5 60642","18743","1014","13396","913","2471","537","101","69","1051","272","0","18","1230","423","494","149","56","41","438","143",
"8600000US60643","ZCTA5 60643","49842","1471","12366","684","36351","1453","63","36","169","103","0","24","239","218","654","238","96","62","558","224",
"8600000US60644","ZCTA5 60644","47133","1949","1627","377","44635","1988","41","40","132","86","0","24","572","327","126","62","38","47","88","38",
"8600000US60645","ZCTA5 60645","45977","1849","26061","1670","7756","1093","173","189","7213","1005","8","48","3442","958","1324","456","167","164","1157","426",
"8600000US60646","ZCTA5 60646","27745","1358","22484","1279","463","270","21","30","2975","670","43","70","877","382","882","366","251","184","631","322",
"8600000US60647","ZCTA5 60647","87237","2113","67135","2364","6076","942","181","121","2430","441","0","27","9374","1241","2041","418","574","216","1467","340",
"8600000US60649","ZCTA5 60649","44516","1856","867","255","41975","1902","82","69","147","100","15","24","396","259","1034","425","154","85","880","417",
"8600000US60651","ZCTA5 60651","63645","2426","9626","993","41781","2424","201","192","178","124","0","27","10831","1503","1028","320","324","146","704","286",
"8600000US60652","ZCTA5 60652","42616","1644","12407","1118","21404","1361","152","179","156","108","0","24","7855","1084","642","253","321","198","321","164",
"8600000US60653","ZCTA5 60653","31374","1271","1507","418","29092","1257","14","21","183","96","27","31","313","190","238","107","19","25","219","104",
"8600000US60654","ZCTA5 60654","14607","733","11438","740","563","209","61","70","1548","355","0","18","627","376","370","204","66","90","304","182",
"8600000US60655","ZCTA5 60655","28179","1054","25391","866","1982","491","30","33","185","175","0","21","310","189","281","149","69","90","212","107",
"8600000US60656","ZCTA5 60656","27455","1397","23535","1443","230","121","46","53","2030","534","0","21","943","398","671","309","42","40","629","309",
"8600000US60657","ZCTA5 60657","68280","1617","59488","1523","1850","461","155","151","4587","651","32","45","903","248","1265","264","112","93","1153","240",
"8600000US60659","ZCTA5 60659","40153","2256","20948","1707","2531","881","123","106","11934","1852","0","24","3622","1075","995","404","424","253","571","302",
"8600000US60660","ZCTA5 60660","41774","1454","25782","1294","7170","856","150","121","5243","684","29","37","2333","708","1067","320","254","123","813","306",
"8600000US60661","ZCTA5 60661","7238","566","4977","608","547","310","15","23","1493","305","0","16","81","75","125","68","10","18","115","62",
"8600000US60706","ZCTA5 60706","23148","361","21363","578","80","46","18","28","1204","437","0","21","259","159","224","141","37","46","187","135",
"8600000US60707","ZCTA5 60707","42400","1064","30613","1160","2798","455","191","191","1302","470","0","24","6425","1097","1071","477","283","152","788","450",
"8600000US60712","ZCTA5 60712","12538","57","8070","524","203","166","177","227","3749","499","0","18","122","93","217","165","15","19","202","163",
"8600000US60714","ZCTA5 60714","29903","228","22492","846","340","136","95","104","5605","592","0","21","932","503","439","206","42","47","397","179",
"8600000US60803","ZCTA5 60803","22842","386","17263","887","3076","637","12","12","540","301","0","21","1651","701","300","225","29","29","271","223",
"8600000US60804","ZCTA5 60804","83924","77","30864","2146","3078","640","359","177","243","148","55","82","47688","2104","1637","473","1099","380","538","221",
"8600000US60805","ZCTA5 60805","19852","26","14463","676","4191","624","0","18","258","244","0","18","703","311","237","139","90","113","147","77",
"8600000US60827","ZCTA5 60827","28355","707","2362","505","25684","849","3","6","0","21","0","21","35","61","271","155","10","16","261","154",
