"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"8600000US60062","ZCTA5 60062","40358","552","33039","805","679","254","30","46","5741","607","0","23","209","156","660","231","59","52","601","225",
"8600000US60067","ZCTA5 60067","37817","990","29455","1207","753","292","52","54","5028","502","0","23","1235","448","1294","434","389","298","905","307",
"8600000US60068","ZCTA5 60068","37810","312","34429","687","166","66","0","23","1850","436","109","160","524","265","732","291","121","163","611","216",
"8600000US60070","ZCTA5 60070","16185","122","10443","782","222","151","25","38","1432","300","46","50","3817","816","200","144","152","137","48","51",
"8600000US60074","ZCTA5 60074","39812","891","24338","1149","970","330","44","69","3851","737","0","23","9016","1139","1593","598","860","519","733","264",
"8600000US60076","ZCTA5 60076","32093","1055","18507","939","2636","626","166","196","8628","689","38","55","439","254","1679","460","515","299","1164","383",
"8600000US60077","ZCTA5 60077","28470","1088","17668","1098","1228","492","98","150","8122","798","0","20","386","220","968","351","109","104","859","373",
"8600000US60089","ZCTA5 60089","41601","124","30258","648","823","319","106","111","8604","533","0","23","934","265","876","306","85","65","791","296",
"8600000US60090","ZCTA5 60090","38309","85","24447","1377","1210","418","161","166","6036","785","115","113","5518","1033","822","224","177","108","645","212",
"8600000US60091","ZCTA5 60091","27335","98","22860","419","156","84","15","23","3532","347","6","9","85","50","681","176","0","20","681","176",
"8600000US60093","ZCTA5 60093","19404","360","17563","363","38","38","64","64","1108","265","0","17","299","280","332","125","40","56","292","115",
"8600000US60103","ZCTA5 60103","42409","370","32468","1032","578","293","157","140","6779","858","13","13","1018","439","1396","566","756","554","640","241",
"8600000US60104","ZCTA5 60104","19031","172","3046","545","14413","559","0","17","168","114","0","17","1058","367","346","204","162","152","184","158",
"8600000US60107","ZCTA5 60107","40967","640","25029","1277","1817","559","262","186","5272","556","0","23","7323","840","1264","317","590","216","674","246",
"8600000US60118","ZCTA5 60118","15831","408","13760","606","205","142","61","85","905","318","10","15","694","330","196","107","92","73","104","63",
"8600000US60120","ZCTA5 60120","51244","1183","29039","1827","2334","475","724","529","2558","576","0","26","15384","1720","1205","349","420","216","785","283",
"8600000US60126","ZCTA5 60126","48269","350","42980","627","744","287","180","182","2944","506","6","9","547","218","868","249","167","130","701","211",
"8600000US60130","ZCTA5 60130","14127","33","7720","552","4541","518","14","21","1074","370","0","17","276","179","502","262","58","55","444","259",
"8600000US60131","ZCTA5 60131","18070","129","14050","735","45","37","130","124","587","270","0","17","2898","661","360","154","74","71","286","144",
"8600000US60133","ZCTA5 60133","38479","83","20570","1027","2933","740","91","65","5838","732","35","50","7894","915","1118","391","227","128","891","396",
"8600000US60141","ZCTA5 60141","209","83","119","57","87","72","0","11","0","11","0","11","3","7","0","11","0","11","0","11",
"8600000US60153","ZCTA5 60153","23981","30","3780","710","16611","701","53","77","133","123","0","20","2906","638","498","266","210","192","288","136",
"8600000US60154","ZCTA5 60154","16750","103","11326","595","2962","395","11","18","613","228","0","17","1221","379","617","324","408","320","209","94",
"8600000US60155","ZCTA5 60155","7892","24","1547","241","5949","327","0","15","138","133","0","15","20","32","238","230","14","22","224","228",
"8600000US60160","ZCTA5 60160","25559","197","14798","916","1615","382","104","97","208","111","0","20","8506","941","328","181","174","111","154","135",
"8600000US60162","ZCTA5 60162","8159","123","2849","468","3524","431","0","15","104","79","0","15","1555","510","127","87","0","15","127","87",
"8600000US60163","ZCTA5 60163","5197","36","2463","274","1708","180","41","46","197","132","22","34","644","225","122","106","43","63","79","70",
"8600000US60164","ZCTA5 60164","21503","412","16099","677","620","187","236","244","458","183","0","20","3449","550","641","224","424","193","217","102",
"8600000US60165","ZCTA5 60165","4949","16","2369","545","119","96","0","11","110","81","0","11","2251","541","100","105","64","95","36","40",
"8600000US60169","ZCTA5 60169","33965","69","16828","1186","1882","520","38","41","9578","1079","0","23","4298","1063","1341","367","590","289","751","252",
"8600000US60171","ZCTA5 60171","10232","30","8733","472","160","249","0","17","146","95","0","17","907","364","286","210","196","194","90","78",
"8600000US60172","ZCTA5 60172","24848","412","20733","828","1120","453","12","19","2030","557","43","46","292","159","618","200","180","157","438","142",
"8600000US60173","ZCTA5 60173","12490","574","5829","606","478","189","43","50","5109","548","13","21","552","362","466","186","167","110","299","156",
"8600000US60176","ZCTA5 60176","11779","32","9307","656","171","126","234","259","407","211","0","17","1008","457","652","474","277","300","375","406",
"8600000US60192","ZCTA5 60192","16026","621","10059","755","263","155","161","190","4773","613","8","12","251","288","511","212","169","196","342","133",
"8600000US60193","ZCTA5 60193","40317","955","29837","988","1289","422","118","92","6966","853","148","203","1047","464","912","270","149","117","763","251",
"8600000US60194","ZCTA5 60194","18649","854","11463","769","763","279","86","100","3684","567","0","17","1993","640","660","225","324","174","336","119",
"8600000US60195","ZCTA5 60195","4970","605","2314","450","84","99","0","11","2168","529","0","11","255","369","149","102","89","87","60","56",
"8600000US60201","ZCTA5 60201","42880","817","29405","1025","5675","539","57","55","5345","553","8","16","876","352","1514","236","190","110","1324","222",
"8600000US60202","ZCTA5 60202","32677","812","21075","981","7095","733","55","65","1913","469","0","23","995","419","1544","421","230","171","1314","380",
"8600000US60203","ZCTA5 60203","4199","362","2989","290","414","249","62","60","457","151","0","11","69","61","208","130","21","24","187","127",
"8600000US60301","ZCTA5 60301","2555","362","1494","321","614","263","0","11","285","148","0","11","50","58","112","81","0","11","112","81",
"8600000US60302","ZCTA5 60302","32096","623","21881","779","6569","590","18","20","1366","296","27","43","900","392","1335","300","202","161","1133","277",
"8600000US60304","ZCTA5 60304","17578","472","12457","576","3153","468","0","17","708","204","29","46","265","137","966","210","51","62","915","222",
"8600000US60305","ZCTA5 60305","11215","24","9239","481","747","243","0","17","693","302","0","17","216","138","320","197","35","34","285","195",
"8600000US60402","ZCTA5 60402","63963","171","40087","1878","3474","614","191","135","2012","469","0","26","16281","1677","1918","571","920","440","998","347",
"8600000US60406","ZCTA5 60406","24909","680","10695","1305","6631","727","305","206","119","99","0","20","6294","1065","865","405","156","116","709","398",
"8600000US60409","ZCTA5 60409","37190","82","7588","829","28433","776","175","170","31","30","0","23","516","280","447","232","68","71","379","227",
"8600000US60411","ZCTA5 60411","58374","347","18171","1147","30132","1186","39","43","226","137","0","26","8330","1174","1476","422","507","294","969","297",
"8600000US60415","ZCTA5 60415","14338","44","11667","665","1552","449","0","17","360","208","4","12","449","436","306","209","9","89","297","182",
"8600000US60419","ZCTA5 60419","22810","131","1416","294","20742","340","12","19","120","104","0","20","108","97","412","176","93","78","319","159",
"8600000US60422","ZCTA5 60422","9821","412","4088","547","5484","561","9","16","148","112","22","33","31","33","39","48","0","15","39","48",
"8600000US60423","ZCTA5 60423","31049","557","27756","771","1431","444","51","55","859","333","0","23","401","214","551","239","88","57","463","222",
"8600000US60425","ZCTA5 60425","8998","208","2295","370","6108","444","109","145","29","43","0","15","173","136","284","175","28","29","256","175",
"8600000US60426","ZCTA5 60426","29784","610","4918","1031","21445","1005","14","20","362","230","0","20","2528","927","517","301","214","214","303","204",
"8600000US60428","ZCTA5 60428","12344","191","1720","325","9888","377","17","26","115","142","0","17","449","261","155","100","46","42","109","98",
"8600000US60429","ZCTA5 60429","15532","451","2261","358","13137","581","19","21","26","24","0","17","50","51","39","35","15","26","24","21",
"8600000US60430","ZCTA5 60430","19835","463","10900","620","7327","637","0","17","439","289","0","17","540","331","629","243","45","61","584","229",
"8600000US60438","ZCTA5 60438","28961","234","15110","873","11185","703","47","61","308","188","0","20","1711","530","600","227","50","66","550","228",
"8600000US60439","ZCTA5 60439","23700","526","22168","627","352","257","30","50","585","293","0","20","211","244","354","195","90","98","264","177",
"8600000US60443","ZCTA5 60443","21422","355","4676","580","16084","614","0","20","82","77","0","20","203","235","377","219","72","112","305","199",
"8600000US60445","ZCTA5 60445","26258","246","22116","738","1919","432","130","145","369","248","11","23","1110","394","603","287","85","89","518","274",
"8600000US60448","ZCTA5 60448","25704","700","24150","756","345","266","24","26","457","281","0","20","249","147","479","211","174","136","305","163",
"8600000US60452","ZCTA5 60452","28459","398","24796","783","1479","517","29","45","785","429","0","20","1117","449","253","126","54","52","199","125",
"8600000US60453","ZCTA5 60453","56754","66","45607","1215","3768","663","65","91","1656","489","0","26","3920","867","1738","445","780","344","958","345",
"8600000US60455","ZCTA5 60455","16552","332","13906","619","566","307","0","17","1095","330","0","17","648","359","337","188","171","160","166","97",
"8600000US60456","ZCTA5 60456","4344","33","4119","189","18","29","0","11","1","3","0","11","171","147","35","59","35","59","0","11",
"8600000US60457","ZCTA5 60457","13852","344","12847","488","442","234","0","17","81","60","14","21","321","196","147","120","0","17","147","120",
"8600000US60458","ZCTA5 60458","15139","503","10834","688","2809","478","21","39","446","290","0","17","585","291","444","245","241","196","203","141",
"8600000US60459","ZCTA5 60459","29040","62","23937","993","937","390","92","107","436","237","0","20","2908","769","730","354","398","265","332","192",
"8600000US60461","ZCTA5 60461","4840","264","1018","222","3641","351","0","11","91","67","0","11","9","15","81","74","0","11","81","74",
"8600000US60462","ZCTA5 60462","40120","758","35352","1130","1670","716","77","90","1471","396","10","17","818","436","722","281","75","88","647","272",
"8600000US60463","ZCTA5 60463","14904","406","13946","500","295","153","23","27","318","131","0","17","124","84","198","144","60","86","138","121",
"8600000US60464","ZCTA5 60464","9618","384","9030","400","42","37","0","15","217","143","0","15","158","155","171","157","74","139","97","92",
"8600000US60465","ZCTA5 60465","17570","39","15724","463","764","284","23","28","409","214","0","17","227","135","423","242","212","194","211","145",
"8600000US60466","ZCTA5 60466","22036","356","6331","519","14180","653","9","20","91","91","0","20","713","453","712","317","88","132","624","288",
"8600000US60467","ZCTA5 60467","27076","702","24486","707","416","264","0","20","1441","206","23","35","225","189","485","171","87","138","398","167",
"8600000US60469","ZCTA5 60469","6010","614","4232","843","806","418","169","163","31","38","0","15","507","354","265","195","0","15","265","195",
"8600000US60471","ZCTA5 60471","14086","223","1575","302","11903","471","10","15","219","139","0","17","159","151","220","127","43","73","177","105",
"8600000US60472","ZCTA5 60472","5055","397","264","181","4667","441","12","19","12","25","0","15","21","31","79","86","0","15","79","86",
"8600000US60473","ZCTA5 60473","22414","181","4191","488","17451","468","6","12","116","63","0","20","318","202","332","285","28","35","304","286",
"8600000US60475","ZCTA5 60475","9738","225","6572","510","2246","446","13","21","99","84","0","15","611","323","197","105","0","15","197","105",
"8600000US60476","ZCTA5 60476","2583","284","2024","196","394","168","5","8","45","54","0","11","84","75","31","27","0","11","31","27",
"8600000US60477","ZCTA5 60477","38075","480","32757","1131","1785","615","14","23","874","329","16","29","2172","903","457","208","160","99","297","205",
"8600000US60478","ZCTA5 60478","17173","219","1970","683","14822","749","0","17","111","82","0","17","144","140","126","69","23","27","103","69",
"8600000US60480","ZCTA5 60480","5210","309","4465","354","121","104","0","15","329","107","0","15","155","136","140","124","0","15","140","124",
"8600000US60482","ZCTA5 60482","11013","120","10110","462","208","225","0","17","117","98","0","17","460","345","118","85","0","17","118","85",
"8600000US60487","ZCTA5 60487","26877","606","22821","881","930","414","77","104","2068","605","0","20","329","244","652","348","189","108","463","358",
"8600000US60501","ZCTA5 60501","12002","153","8219","809","852","272","16","26","317","222","0","17","2545","711","53","57","3","5","50","57",
"8600000US60513","ZCTA5 60513","18955","134","15933","668","1058","615","80","76","316","213","0","17","1126","415","442","188","219","125","223","150",
"8600000US60521","ZCTA5 60521","18352","332","15864","395","214","130","7","12","1835","264","0","17","101","70","331","105","32","40","299","113",
"8600000US60523","ZCTA5 60523","10006","268","6792","398","393","216","10","15","2465","309","0","17","29","33","317","186","20","32","297","186",
"8600000US60525","ZCTA5 60525","31295","493","27765","903","1506","413","53","46","512","171","0","23","921","598","538","215","22","22","516","214",
"8600000US60526","ZCTA5 60526","13559","81","12393","429","628","322","0","17","110","78","0","17","292","205","136","84","29","35","107","78",
"8600000US60527","ZCTA5 60527","27728","902","20716","781","1870","524","6","11","3665","466","0","20","592","726","879","639","19","32","860","637",
"8600000US60534","ZCTA5 60534","10581","73","8456","549","473","215","8","17","296","217","0","17","929","457","419","160","150","106","269","143",
"8600000US60546","ZCTA5 60546","15887","227","13752","552","521","232","0","17","506","338","0","17","776","465","332","158","120","95","212","119",
"8600000US60558","ZCTA5 60558","13187","111","12797","175","99","85","13","16","123","77","0","17","23","19","132","80","23","24","109","73",
"8600000US60601","ZCTA5 60601","13887","1197","10384","894","1148","621","68","108","2140","603","0","17","61","76","86","95","0","17","86","95",
"8600000US60602","ZCTA5 60602","1277","545","976","499","11","15","57","87","232","173","0","11","0","11","1","3","0","11","1","3",
"8600000US60603","ZCTA5 60603","1197","290","706","135","27","18","0","11","413","224","0","11","0","11","51","68","0","11","51","68",
"8600000US60604","ZCTA5 60604","668","133","418","112","42","36","0","11","208","114","0","11","0","11","0","11","0","11","0","11",
"8600000US60605","ZCTA5 60605","26188","1673","15813","1321","4631","946","24","30","4420","820","10","20","239","109","1051","306","175","167","876","267",
"8600000US60606","ZCTA5 60606","2959","443","2235","340","76","105","0","11","432","180","0","11","54","64","162","142","106","136","56","49",
"8600000US60607","ZCTA5 60607","28928","1095","17396","841","3681","489","30","53","6399","609","26","32","377","175","1019","295","95","59","924","301",
"8600000US60608","ZCTA5 60608","78877","2113","37203","2262","14147","1071","529","258","8712","826","0","26","16759","1496","1527","302","573","184","954","231",
"8600000US60609","ZCTA5 60609","60994","1767","29002","1474","14628","1033","402","215","3755","486","12","19","11885","1203","1310","318","569","210","741","243",
"8600000US60610","ZCTA5 60610","39345","1222","28847","1224","6720","819","101","100","2532","443","0","23","428","192","717","259","83","65","634","258",
"8600000US60611","ZCTA5 60611","32198","1245","24530","1064","1069","338","51","83","5411","801","0","23","379","190","758","286","52","46","706","279",
"8600000US60612","ZCTA5 60612","35332","1391","9055","539","21980","1249","41","59","1511","261","50","72","1837","487","858","212","287","149","571","163",
"8600000US60613","ZCTA5 60613","50553","1756","42148","1767","2910","508","146","99","2979","513","3","6","840","337","1527","417","251","151","1276","399",
"8600000US60614","ZCTA5 60614","70225","1463","59686","1379","3018","533","43","47","4866","534","30","29","606","220","1976","298","210","89","1766","281",
"8600000US60615","ZCTA5 60615","40595","1263","11727","742","22898","999","127","106","3653","481","0","23","772","332","1418","270","226","140","1192","241",
"8600000US60616","ZCTA5 60616","53331","1949","14923","1169","13568","1224","101","73","21677","1691","0","26","2000","591","1062","381","101","81","961","379",
"8600000US60617","ZCTA5 60617","81227","2011","30899","1439","45555","1907","97","50","89","55","17","22","3308","647","1262","423","713","321","549","264",
"8600000US60618","ZCTA5 60618","95218","2165","76981","2339","2347","474","146","94","6143","800","117","84","5959","948","3525","633","402","170","3123","601",
"8600000US60619","ZCTA5 60619","62992","1912","955","359","60687","1964","20","22","154","111","20","31","295","139","861","328","157","158","704","294",
"8600000US60620","ZCTA5 60620","69195","1967","1100","300","66537","1944","272","265","191","101","37","48","218","129","840","323","171","143","669","283",
"8600000US60621","ZCTA5 60621","30496","1682","605","262","29020","1646","33","42","68","90","12","17","431","270","327","195","34","46","293","192",
"8600000US60622","ZCTA5 60622","53680","1276","41132","1199","3778","565","144","166","2289","316","0","26","4462","848","1875","352","562","240","1313","268",
"8600000US60623","ZCTA5 60623","88586","1966","35630","1985","28401","1258","233","131","96","69","0","26","23199","1872","1027","307","387","173","640","257",
"8600000US60624","ZCTA5 60624","37665","1985","1320","361","34773","1742","19","18","108","78","22","34","1169","664","254","122","48","55","206","108",
"8600000US60625","ZCTA5 60625","80676","2144","53120","1950","3981","865","112","90","11272","1271","41","60","8098","1209","4052","730","809","229","3243","708",
"8600000US60626","ZCTA5 60626","49416","1608","29833","1289","12193","1205","73","72","2801","541","6","13","2773","686","1737","391","234","155","1503","395",
"8600000US60628","ZCTA5 60628","67942","2327","2889","354","63906","2427","48","43","154","107","10","16","372","155","563","176","61","56","502","164",
"8600000US60629","ZCTA5 60629","114129","2200","43074","2470","22536","1351","367","255","463","211","8","12","45389","2714","2292","478","1173","356","1119","298",
"8600000US60630","ZCTA5 60630","57531","1816","41735","1353","853","322","102","75","6893","871","0","26","4976","1132","2972","604","857","266","2115","574",
"8600000US60631","ZCTA5 60631","29566","839","26682","1030","295","255","11","16","778","222","17","27","716","396","1067","381","223","146","844","363",
"8600000US60632","ZCTA5 60632","91644","2325","46484","2097","1617","516","1082","436","4913","653","15","16","35692","1801","1841","504","1117","354","724","288",
"8600000US60633","ZCTA5 60633","13202","1050","9553","1171","2861","413","21","27","45","52","0","17","636","298","86","69","55","61","31","28",
"8600000US60634","ZCTA5 60634","74901","1901","60005","2033","1086","509","204","136","3921","682","45","52","8198","1240","1442","419","760","314","682","250",
"8600000US60636","ZCTA5 60636","34461","1686","937","229","31378","1556","18","21","106","111","8","12","1404","552","610","209","77","56","533","203",
"8600000US60637","ZCTA5 60637","48006","1558","7646","539","36821","1587","228","235","2069","281","0","23","253","89","989","240","171","93","818","217",
"8600000US60638","ZCTA5 60638","58990","1310","43130","1714","1984","386","179","170","380","150","0","26","11042","1469","2275","644","1158","510","1117","437",
"8600000US60639","ZCTA5 60639","90767","2798","33698","2009","12024","937","221","111","1325","455","37","29","41254","2362","2208","516","1189","396","1019","297",
"8600000US60640","ZCTA5 60640","68258","1779","44210","1388","11877","974","310","189","7574","821","47","48","2259","502","1981","334","202","132","1779","337",
"8600000US60641","ZCTA5 60641","69954","1707","46882","1588","1685","274","250","156","3268","586","86","102","14664","1371","3119","504","1165","411","1954","367",
"8600000US60642","ZCTA5 60642","19488","1161","13781","901","1756","338","0","17","1261","262","0","17","1815","788","875","233","191","100","684","196",
"8600000US60643","ZCTA5 60643","51028","1526","11458","606","37272","1498","66","45","147","88","0","26","510","236","1575","535","315","321","1260","357",
"8600000US60644","ZCTA5 60644","49051","2214","1921","399","45059","2112","60","56","34","55","60","67","1543","633","374","233","122","99","252","204",
"8600000US60645","ZCTA5 60645","48269","1680","27541","1654","8528","1204","189","208","8071","1053","0","23","1923","558","2017","461","260","138","1757","449",
"8600000US60646","ZCTA5 60646","27865","1037","23611","1061","246","158","6","13","2713","504","0","20","745","345","544","189","89","102","455","167",
"8600000US60647","ZCTA5 60647","87707","2036","66653","1940","5901","740","294","150","2678","476","42","39","9006","996","3133","402","661","162","2472","366",
"8600000US60649","ZCTA5 60649","44223","1785","1595","320","41337","1789","131","113","270","145","0","23","260","162","630","186","72","67","558","171",
"8600000US60651","ZCTA5 60651","61828","2310","9164","1161","32826","1908","147","103","310","161","0","26","17775","1837","1606","575","564","405","1042","463",
"8600000US60652","ZCTA5 60652","43582","1289","11459","1183","20510","1224","133","101","325","163","12","19","9717","1249","1426","565","587","372","839","458",
"8600000US60653","ZCTA5 60653","31820","1065","1747","296","28674","1177","64","56","452","162","9","14","276","181","598","164","47","36","551","159",
"8600000US60654","ZCTA5 60654","18148","958","14358","855","833","261","52","63","2194","490","0","17","139","100","572","210","46","56","526","209",
"8600000US60655","ZCTA5 60655","28972","725","25846","743","2031","298","24","39","493","259","0","20","245","159","333","153","33","34","300","149",
"8600000US60656","ZCTA5 60656","26896","988","22794","896","246","107","54","89","1655","323","25","40","1175","458","947","374","142","126","805","352",
"8600000US60657","ZCTA5 60657","70103","1507","60743","1643","2021","365","98","89","4665","591","11","18","512","200","2053","320","170","99","1883","308",
"8600000US60659","ZCTA5 60659","40442","1691","22090","1220","3428","881","242","229","10978","1222","0","23","1961","1017","1743","548","270","123","1473","537",
"8600000US60660","ZCTA5 60660","42068","1370","28647","1185","5517","799","147","86","5038","519","6","12","1373","418","1340","249","291","111","1049","228",
"8600000US60661","ZCTA5 60661","9697","790","5816","681","398","141","0","15","3198","570","0","15","16","25","269","118","38","61","231","97",
"8600000US60706","ZCTA5 60706","23541","328","21277","551","151","69","2","10","1469","353","8","15","414","198","220","163","180","160","40","39",
"8600000US60707","ZCTA5 60707","43250","1301","31485","1475","3834","654","164","131","1513","534","0","23","5127","1040","1127","372","470","240","657","269",
"8600000US60712","ZCTA5 60712","12637","51","7841","432","315","273","22","36","3822","334","0","17","128","111","509","343","18","29","491","339",
"8600000US60714","ZCTA5 60714","29911","160","22411","981","1010","447","149","163","5284","876","0","20","462","327","595","242","82","71","513","225",
"8600000US60803","ZCTA5 60803","22362","331","15408","889","4239","643","40","45","173","125","0","20","1823","667","679","367","369","279","310","230",
"8600000US60804","ZCTA5 60804","83735","49","35029","2029","3087","716","560","312","619","256","5","10","43180","2260","1255","402","924","377","331","163",
"8600000US60805","ZCTA5 60805","19796","47","13768","489","4902","481","0","17","141","160","0","17","639","280","346","186","76","71","270","176",
"8600000US60827","ZCTA5 60827","28856","740","1409","403","26341","1034","22","34","42","47","0","20","456","370","586","334","12","19","574","340",
