"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"8600000US60176","ZCTA5 60176","11834","48","9002","684","189","137","222","221","647","306","0","17","1007","386","767","369","288","267","479","328",
"8600000US60192","ZCTA5 60192","16695","588","11065","743","216","175","194","219","4807","560","13","20","0","17","400","239","27","38","373","235",
"8600000US60193","ZCTA5 60193","39839","1079","30248","1024","1385","492","29","26","6355","772","138","189","880","320","804","249","69","77","735","217",
"8600000US60194","ZCTA5 60194","19164","1041","11916","762","639","284","67","89","3951","671","0","17","2059","739","532","221","168","131","364","171",
"8600000US60195","ZCTA5 60195","4915","602","2450","398","188","145","7","12","1791","496","0","11","380","383","99","77","60","63","39","43",
"8600000US60201","ZCTA5 60201","43247","754","29889","771","5871","577","39","40","5138","537","6","12","661","314","1643","327","210","92","1433","323",
"8600000US60202","ZCTA5 60202","32356","758","21406","822","6910","698","70","80","2059","364","0","23","829","315","1082","314","149","148","933","278",
"8600000US60203","ZCTA5 60203","4480","295","3302","354","456","183","44","49","326","146","0","11","142","98","210","148","44","39","166","149",
"8600000US60301","ZCTA5 60301","2155","383","1328","323","508","239","0","11","276","216","0","11","5","9","38","58","0","11","38","58",
"8600000US60302","ZCTA5 60302","32259","663","22070","763","6453","623","8","13","1394","310","0","23","1057","408","1277","298","203","158","1074","265",
"8600000US60304","ZCTA5 60304","17666","586","12121","420","3684","471","10","15","840","284","0","17","253","142","758","199","32","35","726","199",
"8600000US60305","ZCTA5 60305","11233","19","9223","507","635","298","13","19","852","365","0","17","101","108","409","229","21","19","388","223",
"8600000US60402","ZCTA5 60402","64174","170","43029","2062","3721","674","296","259","1393","422","0","26","13861","1888","1874","583","957","458","917","340",
"8600000US60406","ZCTA5 60406","25294","520","10677","1068","6785","663","258","161","142","143","0","20","6692","1023","740","358","219","165","521","281",
"8600000US60409","ZCTA5 60409","37480","247","7733","794","27778","841","152","149","111","118","0","23","1057","401","649","346","50","45","599","346",
"8600000US60411","ZCTA5 60411","58786","301","20575","1419","28972","1351","131","91","201","134","0","26","7224","1225","1683","449","572","306","1111","358",
"8600000US60415","ZCTA5 60415","14392","42","11300","733","1500","481","0","17","536","381","12","21","756","532","288","189","0","17","288","189",
"8600000US60419","ZCTA5 60419","22809","263","1491","379","20700","490","25","29","107","85","0","20","163","126","323","172","71","68","252","170",
"8600000US60422","ZCTA5 60422","9440","349","4223","685","4641","672","16","22","208","135","0","15","101","136","251","159","0","15","251","159",
"8600000US60423","ZCTA5 60423","30688","618","27842","646","1312","351","43","49","697","321","14","22","213","133","567","254","81","61","486","244",
"8600000US60425","ZCTA5 60425","9053","178","2356","410","6277","471","70","104","1","8","0","15","171","136","178","142","33","35","145","137",
"8600000US60426","ZCTA5 60426","29693","817","3127","595","22741","1147","36","34","167","156","0","20","3153","976","469","337","123","128","346","314",
"8600000US60428","ZCTA5 60428","12308","243","1686","368","10023","438","18","29","39","37","0","17","388","237","154","102","115","95","39","36",
"8600000US60429","ZCTA5 60429","15799","447","2061","487","13120","733","15","24","82","64","0","17","374","195","147","91","25","30","122","86",
"8600000US60430","ZCTA5 60430","20181","530","10421","748","7792","889","0","20","347","192","0","20","873","493","748","230","91","79","657","216",
"8600000US60438","ZCTA5 60438","28845","136","16472","868","9579","839","7","11","347","213","0","20","1987","503","453","193","99","106","354","155",
"8600000US60439","ZCTA5 60439","23139","468","21904","613","212","176","7","11","316","201","0","20","368","246","332","158","146","100","186","118",
"8600000US60443","ZCTA5 60443","21184","319","4722","555","15914","618","0","20","20","19","0","20","288","331","240","149","7","13","233","151",
"8600000US60445","ZCTA5 60445","26047","320","21695","821","1675","333","126","116","310","204","7","15","1339","526","895","361","159","103","736","362",
"8600000US60448","ZCTA5 60448","25332","755","23965","718","165","149","11","17","367","192","0","20","541","372","283","146","142","118","141","85",
"8600000US60452","ZCTA5 60452","28237","167","24594","712","1391","473","163","131","578","304","0","20","1064","284","447","147","91","99","356","163",
"8600000US60453","ZCTA5 60453","56987","57","48190","1200","3436","628","27","36","1023","344","0","26","2965","845","1346","430","376","233","970","378",
"8600000US60455","ZCTA5 60455","16397","272","14185","655","347","136","9","15","739","432","0","17","714","359","403","204","62","98","341","207",
"8600000US60456","ZCTA5 60456","4356","27","4069","322","28","45","0","11","1","2","0","11","229","315","29","48","29","48","0","11",
"8600000US60457","ZCTA5 60457","13933","352","12550","500","485","257","35","46","146","85","6","12","548","261","163","121","15","29","148","116",
"8600000US60458","ZCTA5 60458","14769","518","10398","616","2835","547","9","15","291","296","0","17","717","459","519","238","248","163","271","199",
"8600000US60459","ZCTA5 60459","29119","58","24384","855","534","246","135","128","738","319","0","20","2828","704","500","216","272","172","228","137",
"8600000US60461","ZCTA5 60461","4815","170","1141","213","3493","285","0","11","86","74","0","11","0","11","95","94","0","11","95","94",
"8600000US60462","ZCTA5 60462","39784","958","35139","1069","1222","484","110","133","1885","451","6","11","533","355","889","344","122","108","767","320",
"8600000US60463","ZCTA5 60463","14440","345","13566","433","283","158","6","11","292","161","0","17","85","83","208","167","32","27","176","161",
"8600000US60464","ZCTA5 60464","9552","418","8764","461","42","42","0","15","366","199","0","15","60","38","320","195","211","151","109","103",
"8600000US60465","ZCTA5 60465","17626","28","15474","549","1008","343","13","21","475","344","0","17","328","193","328","205","98","111","230","174",
"8600000US60466","ZCTA5 60466","22254","486","6474","702","14384","831","9","19","106","106","0","20","719","386","562","222","118","124","444","185",
"8600000US60467","ZCTA5 60467","26824","917","24435","905","381","240","0","20","1707","378","0","20","18","25","283","179","0","20","283","179",
"8600000US60469","ZCTA5 60469","6298","386","4103","697","766","405","94","105","18","30","0","15","1179","526","138","118","0","15","138","118",
"8600000US60471","ZCTA5 60471","14140","200","1808","370","11692","489","14","24","245","150","0","17","69","63","312","171","26","47","286","152",
"8600000US60472","ZCTA5 60472","5162","295","246","156","4880","347","13","19","11","24","0","15","1","2","11","19","0","15","11","19",
"8600000US60473","ZCTA5 60473","22647","213","4335","439","17780","472","0","20","174","84","9","14","100","106","249","147","2","9","247","147",
"8600000US60475","ZCTA5 60475","9620","184","6602","454","1753","367","9","15","130","101","0","15","628","333","498","181","123","116","375","142",
"8600000US60476","ZCTA5 60476","2615","219","2221","248","242","125","6","11","39","52","0","11","90","105","17","26","0","11","17","26",
"8600000US60477","ZCTA5 60477","38296","453","33037","954","1808","627","31","35","1160","410","23","35","1631","677","606","277","259","147","347","212",
"8600000US60478","ZCTA5 60478","17183","227","2207","604","14368","601","17","26","85","87","0","17","130","113","376","212","115","151","261","107",
"8600000US60480","ZCTA5 60480","5171","264","4544","349","99","129","0","15","292","117","0","15","159","171","77","68","0","15","77","68",
"8600000US60482","ZCTA5 60482","11115","116","10204","324","394","197","0","17","151","126","0","17","260","208","106","84","41","61","65","61",
"8600000US60487","ZCTA5 60487","26974","609","23582","775","927","432","80","94","1255","337","0","20","374","235","756","369","217","133","539","346",
"8600000US60501","ZCTA5 60501","12093","173","8416","677","1191","290","3","6","333","178","0","17","2037","572","113","105","56","88","57","63",
"8600000US60513","ZCTA5 60513","18964","110","17111","560","671","374","124","118","138","78","0","17","593","246","327","171","200","151","127","73",
"8600000US60521","ZCTA5 60521","17938","373","15760","472","223","135","0","17","1582","293","0","17","83","64","290","126","64","54","226","127",
"8600000US60523","ZCTA5 60523","9912","253","7154","472","298","187","9","14","1992","318","0","15","140","157","319","194","75","87","244","187",
"8600000US60525","ZCTA5 60525","31503","508","28415","694","1405","391","54","47","499","175","0","23","751","322","379","133","51","47","328","123",
"8600000US60526","ZCTA5 60526","13647","105","12767","379","500","320","0","17","203","145","0","17","103","89","74","48","0","17","74","48",
"8600000US60527","ZCTA5 60527","28817","855","20488","877","2346","654","45","69","3749","718","0","20","1024","735","1165","577","242","192","923","544",
"8600000US60534","ZCTA5 60534","10668","71","9235","390","511","298","8","17","174","130","0","17","476","202","264","118","67","62","197","101",
"8600000US60546","ZCTA5 60546","15938","216","13851","614","382","217","29","48","477","294","0","17","938","460","261","127","51","52","210","117",
"8600000US60558","ZCTA5 60558","13125","113","12845","179","5","7","0","17","124","76","0","17","23","18","128","69","38","35","90","66",
"8600000US60601","ZCTA5 60601","11905","1151","8394","898","964","555","54","85","2220","613","0","17","101","123","172","143","53","88","119","111",
"8600000US60602","ZCTA5 60602","1294","513","1096","532","30","39","1","3","144","102","0","11","0","11","23","26","0","11","23","26",
"8600000US60603","ZCTA5 60603","1076","246","690","151","18","20","0","11","321","184","0","11","0","11","47","60","0","11","47","60",
"8600000US60604","ZCTA5 60604","545","118","380","102","12","17","0","11","147","100","0","11","0","11","6","8","0","11","6","8",
"8600000US60605","ZCTA5 60605","27238","1601","16213","1244","5257","1118","36","41","4286","863","12","23","386","207","1048","331","234","215","814","256",
"8600000US60606","ZCTA5 60606","3098","409","2372","368","74","97","0","11","618","245","0","11","17","27","17","27","0","11","17","27",
"8600000US60607","ZCTA5 60607","27557","1068","16625","923","3943","527","16","23","5527","632","21","25","419","170","1006","322","134","83","872","301",
"8600000US60608","ZCTA5 60608","79607","2304","37447","1942","13080","810","579","236","7734","690","0","26","19124","1624","1643","366","560","173","1083","343",
"8600000US60609","ZCTA5 60609","62010","2029","29964","1519","15310","921","536","266","3347","449","10","17","11590","1222","1253","294","509","198","744","234",
"8600000US60610","ZCTA5 60610","39598","1369","29181","1411","6277","812","189","162","2615","583","0","23","640","229","696","326","46","33","650","326",
"8600000US60611","ZCTA5 60611","31165","1303","23388","1098","1270","429","73","95","5415","939","0","23","401","255","618","271","29","34","589","269",
"8600000US60612","ZCTA5 60612","36531","1092","9228","538","23361","951","58","65","1435","251","61","95","1818","475","570","134","141","85","429","106",
"8600000US60613","ZCTA5 60613","49389","1386","41308","1384","3056","615","142","85","2667","450","0","23","610","249","1606","416","126","79","1480","423",
"8600000US60614","ZCTA5 60614","69423","1853","59788","1840","3086","416","42","38","4005","525","21","22","569","188","1912","348","124","65","1788","356",
"8600000US60615","ZCTA5 60615","41210","1267","11259","624","24068","1081","148","143","3331","506","0","23","1092","320","1312","288","208","140","1104","245",
"8600000US60616","ZCTA5 60616","52214","2012","14150","1033","13125","1007","89","65","21350","1365","47","78","1962","525","1491","508","222","147","1269","485",
"8600000US60617","ZCTA5 60617","82213","2243","29797","1568","46173","1996","191","104","146","125","6","11","4563","809","1337","398","631","258","706","326",
"8600000US60618","ZCTA5 60618","97324","2437","78374","2313","2169","416","342","278","5402","603","55","51","7880","1249","3102","510","481","217","2621","500",
"8600000US60619","ZCTA5 60619","63411","2074","763","194","61455","2071","11","17","203","139","20","29","221","91","738","238","203","156","535","191",
"8600000US60620","ZCTA5 60620","69909","1623","1094","288","67353","1732","409","240","159","93","27","32","115","108","752","269","171","164","581","205",
"8600000US60621","ZCTA5 60621","31881","1433","479","177","30355","1342","89","80","84","82","11","18","494","302","369","184","39","42","330","163",
"8600000US60622","ZCTA5 60622","55516","1451","41522","1407","4621","818","226","167","2230","365","0","26","4897","1008","2020","436","585","286","1435","350",
"8600000US60623","ZCTA5 60623","88635","2463","41510","1804","28593","1544","268","154","178","101","0","26","17247","1643","839","282","360","144","479","244",
"8600000US60624","ZCTA5 60624","38140","1546","1038","263","36007","1505","41","32","72","67","0","23","780","436","202","106","41","48","161","94",
"8600000US60625","ZCTA5 60625","78731","2308","50463","2435","3324","677","145","96","10669","1101","52","75","11157","1368","2921","586","693","262","2228","501",
"8600000US60626","ZCTA5 60626","49118","1729","29591","1597","11343","1041","126","137","3672","974","0","23","2411","579","1975","468","275","121","1700","458",
"8600000US60628","ZCTA5 60628","67914","2380","2724","555","63916","2258","35","30","210","106","0","26","573","181","456","163","73","57","383","142",
"8600000US60629","ZCTA5 60629","114982","2033","40371","2031","23961","1442","553","320","880","380","0","26","46975","2670","2242","455","1270","356","972","329",
"8600000US60630","ZCTA5 60630","56653","1961","40682","1754","779","255","158","107","7127","1053","0","26","5208","1268","2699","451","948","343","1751","331",
"8600000US60631","ZCTA5 60631","28255","1160","26042","1154","419","317","7","26","587","262","16","26","492","238","692","349","167","111","525","326",
"8600000US60632","ZCTA5 60632","91310","2204","50255","2287","1792","501","711","335","4098","562","6","9","33137","2091","1311","298","779","243","532","237",
"8600000US60633","ZCTA5 60633","12754","942","8662","972","3114","357","62","47","53","58","0","17","533","257","330","280","200","252","130","105",
"8600000US60634","ZCTA5 60634","74093","2038","57984","2139","1351","565","109","73","3157","519","30","46","10033","1428","1429","289","470","203","959","221",
"8600000US60636","ZCTA5 60636","37278","1466","713","177","34572","1359","0","23","117","102","8","12","1293","513","575","209","73","49","502","211",
"8600000US60637","ZCTA5 60637","50326","1532","7707","565","39096","1441","159","162","2148","241","0","26","222","103","994","234","161","85","833","235",
"8600000US60638","ZCTA5 60638","57958","1406","42903","1618","1640","367","25","21","628","282","0","26","10390","1187","2372","768","1354","645","1018","371",
"8600000US60639","ZCTA5 60639","91379","2151","31451","2238","12896","1072","211","110","948","268","34","34","43928","2371","1911","504","1001","333","910","334",
"8600000US60640","ZCTA5 60640","66050","1975","41063","1402","13055","1012","152","105","7006","817","46","48","2238","569","2490","500","182","119","2308","493",
"8600000US60641","ZCTA5 60641","72588","1633","47855","1726","1624","402","151","98","2957","504","129","114","17156","1708","2716","460","1193","325","1523","364",
"8600000US60642","ZCTA5 60642","19989","1020","14903","801","1648","364","16","26","1080","230","0","17","1643","706","699","174","165","69","534","159",
"8600000US60643","ZCTA5 60643","50992","1513","11540","596","37513","1461","48","39","127","81","0","26","445","237","1319","447","360","282","959","292",
"8600000US60644","ZCTA5 60644","49080","2131","1642","356","45810","2156","110","82","67","66","29","45","1206","527","216","152","66","69","150","142",
"8600000US60645","ZCTA5 60645","45873","1752","27145","1646","8073","1089","97","119","7590","1027","0","23","1432","479","1536","417","257","132","1279","391",
"8600000US60646","ZCTA5 60646","28203","1127","23611","1163","213","157","0","20","3035","642","0","20","664","388","680","278","218","213","462","153",
"8600000US60647","ZCTA5 60647","88269","2167","67413","1801","5721","911","309","147","2356","427","12","15","9695","1039","2763","427","638","222","2125","350",
"8600000US60649","ZCTA5 60649","45305","1789","1400","325","42282","1892","93","79","194","117","0","23","282","158","1054","482","182","108","872","466",
"8600000US60651","ZCTA5 60651","61287","2161","7961","945","37540","1992","35","42","253","157","0","26","14366","1631","1132","478","502","297","630","385",
"8600000US60652","ZCTA5 60652","42176","1334","11992","1004","20076","1044","112","103","286","149","0","23","8540","950","1170","428","604","312","566","317",
"8600000US60653","ZCTA5 60653","30683","999","1583","315","27900","989","32","8","357","143","13","16","321","174","477","143","52","44","425","129",
"8600000US60654","ZCTA5 60654","15934","635","12457","591","902","264","97","93","1790","404","0","17","136","101","552","253","40","49","512","247",
"8600000US60655","ZCTA5 60655","28479","746","25362","755","1967","371","48","47","430","259","0","20","302","179","370","158","37","37","333","153",
"8600000US60656","ZCTA5 60656","28526","1335","23632","1441","209","107","46","73","2349","619","0","20","1249","299","1041","490","168","245","873","401",
"8600000US60657","ZCTA5 60657","69147","1180","59621","1329","1879","393","104","97","4948","613","16","23","732","252","1847","340","161","98","1686","324",
"8600000US60659","ZCTA5 60659","38276","1756","21195","1448","2652","737","182","114","11344","1513","0","23","1531","712","1372","427","494","218","878","399",
"8600000US60660","ZCTA5 60660","40719","1314","27353","1416","6134","797","62","71","4814","614","16","26","1046","348","1294","334","355","141","939","314",
"8600000US60661","ZCTA5 60661","8875","867","5533","739","575","281","19","30","2565","579","0","15","46","73","137","88","0","15","137","88",
"8600000US60706","ZCTA5 60706","23452","319","21685","447","156","79","25","28","1211","320","0","20","310","141","65","67","49","63","16","20",
"8600000US60707","ZCTA5 60707","43005","1045","30772","1442","3724","525","181","182","1570","500","0","23","5713","1084","1045","388","346","188","699","329",
"8600000US60712","ZCTA5 60712","12666","24","7923","378","299","249","0","17","3999","297","0","17","141","97","304","177","44","48","260","168",
"8600000US60714","ZCTA5 60714","30056","230","23221","766","593","287","149","166","5145","814","0","23","576","427","372","173","65","61","307","164",
"8600000US60803","ZCTA5 60803","23133","449","16438","1164","3418","633","32","29","112","72","0","20","2762","998","371","214","112","99","259","193",
"8600000US60804","ZCTA5 60804","84361","42","37606","2045","2979","652","596","264","487","238","12","18","41412","2235","1269","373","812","306","457","200",
"8600000US60805","ZCTA5 60805","19934","42","14850","504","4124","415","0","17","117","142","0","17","471","224","372","190","0","17","372","190",
"8600000US60827","ZCTA5 60827","28677","646","1492","322","26213","847","21","29","46","52","0","20","286","255","619","306","14","22","605","307",
