"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"8600000US60093","ZCTA5 60093","19385","425","17436","491","29","45","61","77","1001","202","0","17","307","200","551","187","107","82","444","166",
"8600000US60103","ZCTA5 60103","42426","304","32858","893","833","422","153","141","6547","855","4","7","1435","476","596","235","72","68","524","230",
"8600000US60104","ZCTA5 60104","19081","123","2237","399","14740","565","54","89","57","75","0","17","1441","470","552","261","233","162","319","203",
"8600000US60107","ZCTA5 60107","41155","565","24576","1325","1063","382","92","100","6352","787","8","15","8134","1169","930","319","294","210","636","234",
"8600000US60118","ZCTA5 60118","15442","413","13725","574","360","172","0","17","855","278","8","12","314","301","180","103","34","63","146","71",
"8600000US60120","ZCTA5 60120","50154","975","30406","1560","2772","643","322","220","2755","655","0","26","12789","1448","1110","279","280","141","830","234",
"8600000US60126","ZCTA5 60126","46823","394","41782","786","915","383","41","48","2725","442","0","23","727","337","633","183","108","60","525","173",
"8600000US60130","ZCTA5 60130","14202","27","7437","722","4676","688","0","17","1230","474","0","17","395","270","464","230","249","214","215","111",
"8600000US60131","ZCTA5 60131","18103","191","13944","852","141","92","86","125","527","217","0","17","3046","808","359","182","76","91","283","151",
"8600000US60133","ZCTA5 60133","38377","206","20231","1120","3338","771","60","49","5809","585","0","23","8254","886","685","302","114","82","571","296",
"8600000US60141","ZCTA5 60141","157","91","72","38","85","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"8600000US60153","ZCTA5 60153","24157","32","3210","651","17624","713","0","20","138","136","0","20","3014","691","171","109","10","16","161","108",
"8600000US60154","ZCTA5 60154","16839","94","12173","586","2621","398","41","57","675","302","0","17","894","274","435","247","198","176","237","169",
"8600000US60155","ZCTA5 60155","7947","26","2070","443","5493","423","0","15","180","144","0","15","87","145","117","129","0","15","117","129",
"8600000US60160","ZCTA5 60160","25590","115","13252","1044","1281","350","36","36","266","187","8","15","10121","1037","626","224","397","195","229","150",
"8600000US60162","ZCTA5 60162","8139","88","2740","442","3351","367","0","15","86","84","0","15","1804","404","158","133","76","92","82","102",
"8600000US60163","ZCTA5 60163","5219","31","2264","350","1616","294","23","27","315","170","0","15","890","350","111","88","0","15","111","88",
"8600000US60164","ZCTA5 60164","22287","412","14572","868","680","240","204","191","819","320","0","20","5350","878","662","251","376","192","286","149",
"8600000US60165","ZCTA5 60165","4959","17","2137","370","25","33","0","11","30","47","0","11","2639","384","128","116","107","109","21","33",
"8600000US60169","ZCTA5 60169","34154","117","18370","1163","2195","588","37","41","8069","768","0","23","4722","1064","761","263","306","191","455","178",
"8600000US60171","ZCTA5 60171","10305","63","8932","413","75","73","0","17","278","162","0","17","718","308","302","185","191","176","111","77",
"8600000US60172","ZCTA5 60172","24695","389","20367","888","1627","698","16","20","2030","327","173","127","185","115","297","130","67","47","230","122",
"8600000US60173","ZCTA5 60173","12108","675","7110","751","434","161","0","17","3791","627","13","21","496","352","264","178","55","56","209","164",
"8600000US60176","ZCTA5 60176","11842","29","8806","720","142","96","180","206","1030","304","0","17","817","463","867","459","373","301","494","373",
"8600000US60192","ZCTA5 60192","16637","639","11322","659","165","152","0","17","4707","591","0","17","0","17","443","278","10","16","433","275",
"8600000US60193","ZCTA5 60193","40210","972","31052","998","1236","413","21","25","6194","898","0","23","835","433","872","270","92","82","780","260",
"8600000US60194","ZCTA5 60194","19596","881","13272","825","774","293","11","19","3559","614","0","20","1550","672","430","181","45","57","385","174",
"8600000US60195","ZCTA5 60195","4294","515","2280","361","182","139","7","11","1633","468","0","11","137","185","55","44","29","34","26","27",
"8600000US60201","ZCTA5 60201","42722","833","29729","1009","6033","562","35","39","4621","496","5","11","744","357","1555","343","225","112","1330","320",
"8600000US60202","ZCTA5 60202","32560","833","21541","958","7029","850","86","111","2253","445","0","23","582","233","1069","279","72","71","997","277",
"8600000US60203","ZCTA5 60203","4460","339","3481","377","431","187","17","30","236","149","0","11","106","79","189","122","38","35","151","118",
"8600000US60301","ZCTA5 60301","2174","332","1276","217","501","214","0","11","244","136","0","11","50","91","103","121","0","11","103","121",
"8600000US60302","ZCTA5 60302","32137","527","21530","835","6631","693","24","30","1612","376","0","23","1180","413","1160","308","186","158","974","253",
"8600000US60304","ZCTA5 60304","17677","481","12028","546","3794","498","12","19","871","306","0","17","201","118","771","248","40","35","731","248",
"8600000US60305","ZCTA5 60305","11211","27","9380","406","591","278","13","19","803","344","0","17","129","114","295","137","31","32","264","132",
"8600000US60402","ZCTA5 60402","64256","159","44055","1696","4134","876","198","177","1567","560","0","26","12421","1567","1881","571","827","447","1054","343",
"8600000US60406","ZCTA5 60406","25679","696","11932","1165","6808","856","95","80","148","128","0","20","6190","1011","506","225","202","150","304","166",
"8600000US60409","ZCTA5 60409","37463","255","8843","889","26482","866","86","103","125","124","0","23","1080","402","847","391","147","139","700","366",
"8600000US60411","ZCTA5 60411","58923","366","21977","1092","29489","1163","153","101","186","110","0","26","5535","851","1583","489","416","306","1167","369",
"8600000US60415","ZCTA5 60415","14358","58","11717","751","1118","460","0","17","475","457","0","17","702","566","346","223","0","17","346","223",
"8600000US60419","ZCTA5 60419","22816","269","1469","302","20669","446","9","14","37","43","0","20","215","153","417","208","62","63","355","201",
"8600000US60422","ZCTA5 60422","9132","366","4409","636","4259","645","22","30","187","122","0","15","73","98","182","146","0","15","182","146",
"8600000US60423","ZCTA5 60423","30269","480","27355","919","1613","604","40","40","522","227","12","19","195","120","532","220","59","45","473","217",
"8600000US60425","ZCTA5 60425","9093","211","2399","440","6054","552","133","143","1","8","0","15","234","210","272","215","37","33","235","213",
"8600000US60426","ZCTA5 60426","28801","938","3333","706","22524","948","39","37","134","121","3","6","2313","844","455","236","100","79","355","228",
"8600000US60428","ZCTA5 60428","12711","427","1989","333","10269","548","0","17","45","39","0","17","264","233","144","79","108","70","36","34",
"8600000US60429","ZCTA5 60429","15746","395","2016","488","12974","634","39","46","78","66","0","17","443","237","196","141","33","42","163","125",
"8600000US60430","ZCTA5 60430","20565","538","11293","646","7467","699","0","20","177","100","0","20","976","591","652","234","91","97","561","198",
"8600000US60438","ZCTA5 60438","28943","160","16710","844","9884","766","11","16","331","236","0","20","1474","519","533","226","241","168","292","133",
"8600000US60439","ZCTA5 60439","23209","467","21752","623","241","190","8","12","259","139","0","20","495","309","454","170","95","81","359","169",
"8600000US60443","ZCTA5 60443","21283","290","4968","379","15741","482","14","22","89","108","0","20","248","293","223","116","23","26","200","113",
"8600000US60445","ZCTA5 60445","26122","351","21757","696","1854","455","90","117","382","190","0","20","1181","496","858","372","364","235","494","323",
"8600000US60448","ZCTA5 60448","24929","653","23726","593","150","140","0","20","271","159","0","20","472","350","310","175","129","118","181","128",
"8600000US60452","ZCTA5 60452","28191","188","24649","682","1400","366","257","253","473","182","0","20","788","372","624","326","88","112","536","285",
"8600000US60453","ZCTA5 60453","57012","89","48948","991","2782","578","35","35","946","325","0","26","3009","708","1292","468","184","109","1108","473",
"8600000US60455","ZCTA5 60455","16560","309","14304","628","372","162","9","14","753","493","0","17","565","323","557","277","67","89","490","249",
"8600000US60456","ZCTA5 60456","4358","26","4192","225","0","11","0","11","1","2","0","11","147","221","18","26","0","11","18","26",
"8600000US60457","ZCTA5 60457","14117","386","12739","482","382","235","34","47","182","113","1","7","570","236","209","144","27","45","182","136",
"8600000US60458","ZCTA5 60458","14437","406","10250","714","2818","600","8","13","240","243","0","17","785","478","336","193","102","86","234","160",
"8600000US60459","ZCTA5 60459","29087","56","24118","874","500","258","177","136","896","360","0","20","2840","761","556","235","286","181","270","163",
"8600000US60461","ZCTA5 60461","4896","193","1214","202","3506","241","0","11","105","82","0","11","0","11","71","48","0","11","71","48",
"8600000US60462","ZCTA5 60462","39041","941","34130","1254","984","426","123","136","2373","574","0","23","625","316","806","288","58","75","748","275",
"8600000US60463","ZCTA5 60463","14347","319","13450","449","347","196","5","10","366","161","0","17","64","77","115","66","25","21","90","66",
"8600000US60464","ZCTA5 60464","9512","372","8997","460","47","56","0","15","309","250","0","15","25","28","134","114","43","55","91","102",
"8600000US60465","ZCTA5 60465","17610","34","15464","643","892","206","14","23","570","482","0","17","400","227","270","234","116","117","154","206",
"8600000US60466","ZCTA5 60466","22702","504","7074","610","14325","804","9","19","144","118","0","20","510","240","640","216","82","68","558","220",
"8600000US60467","ZCTA5 60467","27314","892","24795","1039","491","291","0","20","1561","547","0","20","117","118","350","181","0","20","350","181",
"8600000US60469","ZCTA5 60469","5934","264","3963","608","727","420","41","71","0","15","0","15","1171","523","32","41","0","15","32","41",
"8600000US60471","ZCTA5 60471","14019","151","2003","409","11117","598","45","51","412","242","0","17","216","246","226","120","0","17","226","120",
"8600000US60472","ZCTA5 60472","5252","250","195","78","5032","264","13","21","11","24","0","15","1","2","0","15","0","15","0","15",
"8600000US60473","ZCTA5 60473","22507","186","4462","482","17517","496","0","20","180","89","9","15","73","78","266","143","4","8","262","143",
"8600000US60475","ZCTA5 60475","9697","148","6481","461","1832","327","9","13","115","87","0","15","552","302","708","265","219","165","489","210",
"8600000US60476","ZCTA5 60476","2826","320","2392","341","270","141","9","13","5","8","0","11","129","147","21","34","0","11","21","34",
"8600000US60477","ZCTA5 60477","38370","654","33001","954","1755","466","30","36","1103","361","62","79","1695","625","724","284","321","222","403","192",
"8600000US60478","ZCTA5 60478","17106","241","2107","649","14297","591","108","161","144","101","0","17","133","114","317","183","86","137","231","117",
"8600000US60480","ZCTA5 60480","5190","254","4619","345","103","118","0","15","245","113","0","15","156","187","67","62","0","15","67","62",
"8600000US60482","ZCTA5 60482","11040","93","10287","276","285","160","48","61","140","134","0","17","200","175","80","67","21","35","59","59",
"8600000US60487","ZCTA5 60487","26993","637","23745","763","764","372","107","121","1543","449","0","20","403","259","431","211","135","83","296","187",
"8600000US60501","ZCTA5 60501","11971","182","9003","507","1007","269","34","34","240","137","0","17","1529","430","158","104","76","82","82","77",
"8600000US60513","ZCTA5 60513","19039","122","17197","521","504","299","123","122","306","224","0","17","572","335","337","131","120","116","217","135",
"8600000US60521","ZCTA5 60521","17678","348","15732","426","179","152","0","17","1450","303","0","17","68","53","249","123","65","60","184","100",
"8600000US60523","ZCTA5 60523","9916","286","7251","469","217","153","6","9","1920","260","0","15","148","164","374","222","60","66","314","215",
"8600000US60525","ZCTA5 60525","31675","487","28800","723","1417","401","135","138","479","176","0","23","669","285","175","113","45","52","130","91",
"8600000US60526","ZCTA5 60526","13613","97","12643","445","518","384","0","17","166","122","0","17","202","224","84","54","0","17","84","54",
"8600000US60527","ZCTA5 60527","28372","771","20373","1022","2975","580","47","67","3878","733","0","20","352","292","747","419","66","70","681","416",
"8600000US60534","ZCTA5 60534","10650","87","9066","460","419","274","79","116","196","114","0","17","585","314","305","128","67","68","238","111",
"8600000US60546","ZCTA5 60546","15959","239","14275","549","535","254","35","64","199","129","0","17","582","374","333","180","34","43","299","174",
"8600000US60558","ZCTA5 60558","13066","112","12833","153","14","17","0","17","120","78","0","17","10","11","89","60","15","22","74","56",
"8600000US60601","ZCTA5 60601","10894","1161","7591","1111","1115","621","74","88","1758","499","0","15","162","149","194","136","56","91","138","103",
"8600000US60602","ZCTA5 60602","1429","456","1122","450","24","39","0","11","222","113","0","11","0","11","61","59","0","11","61","59",
"8600000US60603","ZCTA5 60603","1002","274","613","143","10","11","0","11","334","210","0","11","0","11","45","60","0","11","45","60",
"8600000US60604","ZCTA5 60604","419","83","326","81","13","18","0","11","68","43","0","11","0","11","12","14","8","13","4","6",
"8600000US60605","ZCTA5 60605","25938","1542","15282","1283","5108","997","9","20","4291","713","12","24","428","223","808","293","265","220","543","183",
"8600000US60606","ZCTA5 60606","2840","395","2337","308","64","91","0","11","410","237","0","11","16","27","13","23","0","11","13","23",
"8600000US60607","ZCTA5 60607","25927","1143","15771","891","3924","672","15","23","4908","608","31","33","455","176","823","303","101","76","722","273",
"8600000US60608","ZCTA5 60608","78952","2224","36664","1997","13690","997","536","206","7467","823","0","26","18950","1860","1645","384","534","193","1111","322",
"8600000US60609","ZCTA5 60609","62405","1918","29806","1620","16495","1126","332","258","3295","478","6","11","11237","1300","1234","290","407","175","827","249",
"8600000US60610","ZCTA5 60610","38482","1360","28381","1286","6397","782","126","159","2416","487","0","23","526","213","636","259","111","68","525","253",
"8600000US60611","ZCTA5 60611","30648","1127","23240","998","1232","362","100","113","4825","772","0","20","518","311","733","292","9","18","724","292",
"8600000US60612","ZCTA5 60612","35598","1455","9922","646","21793","1318","28","43","1448","274","0","23","1849","468","558","142","175","87","383","129",
"8600000US60613","ZCTA5 60613","49292","1689","40627","1602","3269","519","178","108","3280","525","0","23","713","344","1225","340","80","52","1145","329",
"8600000US60614","ZCTA5 60614","68573","1724","59612","1537","2731","473","69","64","3787","555","19","28","802","279","1553","336","133","81","1420","322",
"8600000US60615","ZCTA5 60615","41141","1266","10863","750","24543","1158","35","32","3436","551","0","23","1196","383","1068","250","153","103","915","233",
"8600000US60616","ZCTA5 60616","49914","1887","14244","887","12674","971","84","69","19511","1375","65","103","1807","448","1529","449","227","142","1302","424",
"8600000US60617","ZCTA5 60617","82685","2412","29693","1638","45057","1801","186","99","190","117","23","28","6317","974","1219","378","581","191","638","311",
"8600000US60618","ZCTA5 60618","96230","2493","76907","2249","2351","483","271","210","4809","697","34","39","8903","1442","2955","561","564","260","2391","508",
"8600000US60619","ZCTA5 60619","64245","1918","533","169","62437","1934","0","26","162","102","19","30","196","92","898","316","173","122","725","284",
"8600000US60620","ZCTA5 60620","71907","2121","860","254","69652","2117","392","222","144","91","11","18","102","91","746","234","140","125","606","251",
"8600000US60621","ZCTA5 60621","32619","1426","597","235","31146","1459","126","115","83","80","12","17","310","228","345","194","30","46","315","179",
"8600000US60622","ZCTA5 60622","54607","1745","40374","1604","4542","707","180","144","1939","301","0","26","5695","1208","1877","431","518","289","1359","298",
"8600000US60623","ZCTA5 60623","87836","2488","42429","2027","29031","1486","298","238","162","78","0","26","15095","1750","821","220","375","162","446","177",
"8600000US60624","ZCTA5 60624","39706","1744","1004","313","37607","1695","47","44","63","51","0","23","798","435","187","98","38","53","149","83",
"8600000US60625","ZCTA5 60625","78586","2561","48554","2132","3438","595","121","84","10264","1092","52","78","13648","1855","2509","549","572","223","1937","498",
"8600000US60626","ZCTA5 60626","49237","1871","28720","1364","12274","1390","120","160","3625","907","18","33","2630","709","1850","392","225","97","1625","392",
"8600000US60628","ZCTA5 60628","69921","2280","2557","407","65974","2299","32","25","211","117","0","26","602","248","545","221","102","80","443","204",
"8600000US60629","ZCTA5 60629","115013","2677","40073","1906","25258","1542","576","344","745","362","0","26","46385","2652","1976","428","1222","333","754","257",
"8600000US60630","ZCTA5 60630","56978","1731","41427","1439","550","222","168","129","6543","921","0","26","6121","1145","2169","473","828","311","1341","360",
"8600000US60631","ZCTA5 60631","27995","1015","26080","1027","424","304","57","92","473","197","20","33","448","313","493","290","122","125","371","264",
"8600000US60632","ZCTA5 60632","91357","2211","54110","2733","1324","327","379","181","4125","577","0","26","30204","2095","1215","334","723","253","492","194",
"8600000US60633","ZCTA5 60633","13065","1073","8951","1092","3125","379","63","57","121","118","0","17","476","253","329","270","213","251","116","95",
"8600000US60634","ZCTA5 60634","73119","1894","57863","1822","1207","493","126","101","2830","556","50","53","9806","1438","1237","315","441","205","796","243",
"8600000US60636","ZCTA5 60636","40164","1679","861","288","37424","1577","15","23","113","92","9","14","1111","463","631","277","44","35","587","270",
"8600000US60637","ZCTA5 60637","48851","1584","7822","675","37813","1500","159","183","1962","297","6","11","151","85","938","226","126","68","812","215",
"8600000US60638","ZCTA5 60638","56812","1234","42301","1576","1652","405","23","19","651","287","0","26","10181","1454","2004","470","1124","384","880","330",
"8600000US60639","ZCTA5 60639","92339","2297","29515","1763","14296","1135","140","94","808","286","44","45","45768","2363","1768","451","1017","328","751","264",
"8600000US60640","ZCTA5 60640","64599","1588","40335","1445","11836","947","254","151","7601","833","46","47","1943","593","2584","543","196","107","2388","542",
"8600000US60641","ZCTA5 60641","72460","2120","46030","1796","1910","446","133","91","3383","590","107","93","18362","1650","2535","483","1138","303","1397","345",
"8600000US60642","ZCTA5 60642","19404","1062","14179","926","1722","316","44","49","1115","291","0","17","1733","771","611","174","99","67","512","158",
"8600000US60643","ZCTA5 60643","50957","1394","11945","645","37444","1322","32","36","110","80","0","26","366","200","1060","340","271","176","789","249",
"8600000US60644","ZCTA5 60644","49615","2227","1481","313","46687","2148","113","81","76","66","36","53","998","357","224","156","66","66","158","144",
"8600000US60645","ZCTA5 60645","46290","2211","27833","2054","7615","1203","191","198","7246","939","6","25","2183","626","1216","452","209","146","1007","449",
"8600000US60646","ZCTA5 60646","28367","1159","23749","1200","184","202","0","20","2896","611","0","20","737","383","801","320","221","166","580","268",
"8600000US60647","ZCTA5 60647","87339","1950","67207","2062","5544","797","307","179","2287","419","14","21","9467","1016","2513","382","587","187","1926","379",
"8600000US60649","ZCTA5 60649","45201","1776","1285","301","42306","1853","90","71","175","122","25","35","447","302","873","342","171","113","702","325",
"8600000US60651","ZCTA5 60651","60938","2058","7171","932","38738","1936","275","231","189","108","0","26","13496","1555","1069","445","550","311","519","296",
"8600000US60652","ZCTA5 60652","42337","1322","12463","1276","19939","1345","93","73","178","140","0","23","8812","1535","852","283","474","213","378","219",
"8600000US60653","ZCTA5 60653","31038","914","1542","352","28443","875","17","25","293","130","18","20","281","123","444","137","54","47","390","128",
"8600000US60654","ZCTA5 60654","16244","894","12437","697","745","304","100","99","1890","408","0","17","555","720","517","226","80","98","437","205",
"8600000US60655","ZCTA5 60655","28022","793","24708","986","2140","362","60","51","449","282","0","20","321","205","344","145","39","39","305","135",
"8600000US60656","ZCTA5 60656","28895","1237","24645","1220","264","132","71","87","2154","523","0","20","955","331","806","371","27","34","779","371",
"8600000US60657","ZCTA5 60657","69444","1550","60182","1857","1840","372","101","112","4630","687","17","24","825","244","1849","355","172","110","1677","322",
"8600000US60659","ZCTA5 60659","38788","1848","20195","1756","2890","666","117","86","12083","1664","0","23","2037","973","1466","445","588","265","878","433",
"8600000US60660","ZCTA5 60660","41380","1376","27288","1289","6452","856","144","128","4649","651","27","53","1658","657","1162","299","268","121","894","285",
"8600000US60661","ZCTA5 60661","8838","689","5662","662","521","238","20","33","2400","588","0","15","53","77","182","87","0","15","182","87",
"8600000US60706","ZCTA5 60706","23259","298","21599","413","112","57","22","27","1072","318","0","20","314","150","140","97","62","76","78","68",
"8600000US60707","ZCTA5 60707","42958","1071","30432","1223","3659","605","123","166","1644","525","0","23","5860","1022","1240","572","369","151","871","536",
"8600000US60712","ZCTA5 60712","12653","31","8215","526","328","202","0","17","3624","457","0","17","156","116","330","173","44","53","286","166",
"8600000US60714","ZCTA5 60714","30091","236","23041","896","598","319","155","167","5300","786","0","23","629","374","368","156","38","39","330","158",
"8600000US60803","ZCTA5 60803","22991","493","16752","1004","3309","589","39","33","320","204","0","20","2178","820","393","222","106","95","287","198",
"8600000US60804","ZCTA5 60804","84481","45","37007","2386","3379","704","582","246","317","164","34","45","41639","2396","1523","444","923","305","600","287",
"8600000US60805","ZCTA5 60805","19924","26","15094","562","3907","526","0","17","149","177","0","17","480","256","294","146","0","17","294","146",
"8600000US60827","ZCTA5 60827","28772","685","1589","289","26433","773","16","22","0","20","0","20","220","200","514","263","11","19","503","267",
