"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"860Z200US60068","ZCTA5 60068","39531","378","34615","916","476","212","5","9","2388","509","0","25","539","375","1508","349","633","227","875","286",
"860Z200US60070","ZCTA5 60070","15875","122","10200","919","181","183","0","19","1488","438","0","19","3328","908","678","394","462","320","216","210",
"860Z200US60074","ZCTA5 60074","37655","1748","22741","1188","1988","816","274","317","3164","635","101","87","7850","1864","1537","596","958","537","579","226",
"860Z200US60076","ZCTA5 60076","33432","1465","18977","1291","2986","1205","105","85","8659","751","89","105","1045","327","1571","571","853","407","718","349",
"860Z200US60077","ZCTA5 60077","29238","1513","14902","1111","2389","895","104","108","8315","1317","8","11","862","478","2658","747","703","274","1955","812",
"860Z200US60089","ZCTA5 60089","42993","88","28943","1112","1398","832","114","83","10331","759","33","39","757","388","1417","397","407","213","1010","339",
"860Z200US60090","ZCTA5 60090","39034","77","22309","1349","880","408","757","423","6894","893","34","62","6455","999","1705","389","1111","343","594","192",
"860Z200US60091","ZCTA5 60091","27750","126","22982","594","197","120","33","52","3416","458","0","22","207","158","915","219","301","161","614","159",
"860Z200US60093","ZCTA5 60093","20379","452","18357","469","13","18","46","39","677","217","12","19","510","394","764","286","219","120","545","283",
"860Z200US60103","ZCTA5 60103","42318","468","29362","1277","1355","527","544","446","6946","1315","35","55","1922","657","2154","598","1255","540","899","243",
"860Z200US60104","ZCTA5 60104","18785","41","1838","593","13370","804","17","28","169","123","0","19","2433","701","958","403","598","306","360","259",
"860Z200US60107","ZCTA5 60107","39683","806","21977","1510","2205","668","173","120","5303","707","0","25","4397","933","5628","1704","4127","1379","1501","760",
"860Z200US60120","ZCTA5 60120","51024","1822","24241","1610","2086","466","715","537","2592","440","89","101","14018","1893","7283","1291","5267","1122","2016","1132",
"860Z200US60126","ZCTA5 60126","47822","507","40875","861","621","261","43","40","3130","472","0","25","455","169","2698","547","1231","405","1467","353",
"860Z200US60130","ZCTA5 60130","14297","27","8065","713","3993","605","73","102","730","299","0","19","583","303","853","388","317","261","536","277",
"860Z200US60131","ZCTA5 60131","18409","59","10881","1236","75","54","115","99","740","332","0","19","3226","780","3372","1112","3007","1127","365","190",
"860Z200US60133","ZCTA5 60133","37545","55","18236","1087","2951","693","209","111","6171","886","47","71","5127","1099","4804","1127","3784","1127","1020","464",
"860Z200US60141","ZCTA5 60141","298","126","134","79","122","138","0","12","7","16","3","7","25","41","7","15","0","12","7","15",
"860Z200US60153","ZCTA5 60153","23547","26","3530","882","14572","1019","55","57","215","182","0","22","4068","1171","1107","432","856","404","251","142",
"860Z200US60154","ZCTA5 60154","16837","32","10992","749","3711","637","0","19","485","208","0","19","819","315","830","307","684","283","146","89",
"860Z200US60155","ZCTA5 60155","8005","26","1196","476","5667","667","0","17","214","240","0","17","432","412","496","408","139","137","357","368",
"860Z200US60160","ZCTA5 60160","25417","629","11192","1307","1071","452","165","117","103","60","0","22","8672","1156","4214","1341","3975","1305","239","187",
"860Z200US60162","ZCTA5 60162","8286","38","2367","566","3722","748","56","89","211","153","0","17","1697","647","233","152","186","138","47","51",
"860Z200US60163","ZCTA5 60163","5307","23","2053","618","1390","332","122","118","129","98","0","17","970","361","643","761","634","762","9","15",
"860Z200US60164","ZCTA5 60164","21719","649","11830","914","591","208","196","205","673","343","0","22","4897","875","3532","875","2945","832","587","238",
"860Z200US60165","ZCTA5 60165","4611","16","1694","490","112","70","0","12","60","66","0","12","2046","425","699","378","619","392","80","72",
"860Z200US60169","ZCTA5 60169","34188","76","17065","1266","2262","602","34","57","8282","1103","0","25","3754","953","2791","783","1994","732","797","268",
"860Z200US60171","ZCTA5 60171","10571","23","7848","733","5","6","80","85","155","111","0","19","2215","712","268","144","165","126","103","67",
"860Z200US60172","ZCTA5 60172","24407","381","20025","748","340","193","149","237","2053","527","0","22","268","131","1572","752","1047","759","525","205",
"860Z200US60173","ZCTA5 60173","14016","904","5662","747","937","434","44","51","5844","780","0","19","738","464","791","317","428","238","363","204",
"860Z200US60176","ZCTA5 60176","11680","26","8270","948","196","162","0","19","908","478","0","19","1861","796","445","384","342","359","103","147",
"860Z200US60192","ZCTA5 60192","16391","606","9896","710","757","444","14","28","4775","646","0","19","335","242","614","215","181","145","433","186",
"860Z200US60193","ZCTA5 60193","40150","1543","28073","1497","1394","575","347","269","5550","720","7","10","1896","830","2883","961","1953","824","930","414",
"860Z200US60194","ZCTA5 60194","20467","1432","11585","903","1945","1234","98","102","5146","675","0","22","792","342","901","330","510","295","391","168",
"860Z200US60195","ZCTA5 60195","4865","795","1727","307","277","225","0","12","2533","696","0","12","55","86","273","155","164","128","109","88",
"860Z200US60201","ZCTA5 60201","43452","1490","28892","1425","5697","952","99","85","4492","558","0","25","1129","341","3143","908","1481","710","1662","494",
"860Z200US60202","ZCTA5 60202","34793","1490","20748","1169","6937","1145","138","122","2558","619","0","25","1477","617","2935","1022","1172","984","1763","505",
"860Z200US60203","ZCTA5 60203","4728","632","3563","520","581","383","0","12","391","150","0","12","31","50","162","97","48","54","114","85",
"860Z200US60208","ZCTA5 60208","209","62","139","52","8","17","0","12","44","33","0","12","9","19","9","19","9","19","0","12",
"860Z200US60301","ZCTA5 60301","2890","453","1488","294","521","208","0","12","402","219","0","12","294","245","185","189","37","59","148","171",
"860Z200US60302","ZCTA5 60302","33039","1020","21791","1038","6436","855","89","95","1438","343","13","17","595","228","2677","525","759","258","1918","443",
"860Z200US60304","ZCTA5 60304","18171","869","11636","836","3109","653","45","43","1119","507","0","19","581","264","1681","312","699","231","982","279",
"860Z200US60305","ZCTA5 60305","11742","23","9880","424","472","229","0","19","558","289","0","19","260","204","572","226","154","116","418","216",
"860Z200US60402","ZCTA5 60402","65326","347","28014","1864","5004","1107","376","296","1941","756","0","28","22438","2131","7553","1510","6573","1433","980","439",
"860Z200US60406","ZCTA5 60406","25007","894","11914","1187","7838","1266","101","114","163","169","67","106","3504","889","1420","541","1045","468","375","252",
"860Z200US60409","ZCTA5 60409","36065","26","6063","791","27413","973","25","42","79","83","18","31","1796","662","671","299","382","214","289","203",
"860Z200US60411","ZCTA5 60411","53242","556","14822","1312","27427","1446","120","95","121","80","21","32","7864","983","2867","783","1380","568","1487","479",
"860Z200US60415","ZCTA5 60415","14413","22","10313","1031","1152","420","14","30","370","280","0","19","694","340","1870","794","973","632","897","589",
"860Z200US60418","ZCTA5 60418","10910","85","8921","401","909","373","1","2","325","157","24","39","380","208","350","207","187","164","163","117",
"860Z200US60419","ZCTA5 60419","21588","25","1081","374","19846","503","11","17","40","38","0","22","142","133","468","265","32","29","436","265",
"860Z200US60422","ZCTA5 60422","10531","586","3112","568","6795","678","0","19","190","136","0","19","24","29","410","272","50","61","360","271",
"860Z200US60423","ZCTA5 60423","32480","707","27362","909","2264","695","1","10","691","302","0","25","308","212","1854","563","725","401","1129","478",
"860Z200US60425","ZCTA5 60425","8680","436","2149","529","5970","754","6","10","31","49","0","17","108","98","416","361","12","15","404","360",
"860Z200US60426","ZCTA5 60426","23963","913","3954","797","15847","1024","0","22","387","229","0","22","1931","674","1844","700","1434","689","410","197",
"860Z200US60428","ZCTA5 60428","11316","452","1873","513","8408","716","54","63","41","88","0","19","633","519","307","169","246","160","61","56",
"860Z200US60429","ZCTA5 60429","15018","1082","1554","340","12751","1182","54","58","46","64","0","19","198","158","415","243","208","198","207","135",
"860Z200US60430","ZCTA5 60430","20351","955","9187","947","9629","1317","0","22","255","171","60","78","369","221","851","391","129","94","722","376",
"860Z200US60438","ZCTA5 60438","29390","319","11663","1034","13136","1042","290","262","707","770","0","22","1585","678","2009","578","907","371","1102","460",
"860Z200US60439","ZCTA5 60439","24589","658","22789","866","265","252","54","80","557","248","0","22","101","121","823","380","490","382","333","165",
"860Z200US60443","ZCTA5 60443","21043","698","3469","689","15918","774","0","22","514","368","20","29","106","133","1016","402","480","239","536","341",
"860Z200US60445","ZCTA5 60445","14666","288","9883","975","1185","375","0","19","302","240","0","19","1716","609","1580","861","1059","807","521","290",
"860Z200US60449","ZCTA5 60449","9579","706","6110","589","2849","934","8","18","120","127","0","17","172","214","320","133","276","138","44","43",
"860Z200US60452","ZCTA5 60452","27247","252","20800","1142","1740","437","18","26","1730","522","0","22","1441","574","1518","725","862","694","656","258",
"860Z200US60453","ZCTA5 60453","58032","52","44559","1441","4392","850","152","144","1756","469","10","17","3825","924","3338","840","1753","544","1585","588",
"860Z200US60455","ZCTA5 60455","17332","556","13420","1041","667","396","0","19","586","422","0","19","1289","580","1370","535","923","429","447","278",
"860Z200US60456","ZCTA5 60456","4324","43","3592","418","66","79","11","18","41","51","0","12","126","85","488","414","340","406","148","122",
"860Z200US60457","ZCTA5 60457","14034","657","12135","915","471","320","64","74","276","189","0","19","472","304","616","348","275","274","341","203",
"860Z200US60458","ZCTA5 60458","15080","694","9104","994","3254","690","85","76","610","471","0","19","916","531","1111","520","939","504","172","133",
"860Z200US60459","ZCTA5 60459","29312","43","19649","1122","813","341","100","108","882","450","0","22","3539","1088","4329","1175","3624","1144","705","354",
"860Z200US60461","ZCTA5 60461","4988","485","842","251","3981","547","0","12","92","115","0","12","0","12","73","79","1","3","72","79",
"860Z200US60462","ZCTA5 60462","40950","1312","34743","1738","1547","530","0","25","2133","738","145","190","398","224","1984","1002","1731","984","253","178",
"860Z200US60463","ZCTA5 60463","14039","361","12768","527","292","119","37","57","159","109","20","25","167","113","596","353","477","349","119","89",
"860Z200US60464","ZCTA5 60464","9811","389","8275","699","199","194","0","17","450","421","0","17","445","397","442","235","148","108","294","214",
"860Z200US60465","ZCTA5 60465","18379","46","15909","523","1083","281","0","19","465","319","0","19","123","113","799","418","303","325","496","283",
"860Z200US60466","ZCTA5 60466","21549","594","4756","881","14980","778","221","212","88","79","0","22","1067","509","437","177","210","119","227","123",
"860Z200US60467","ZCTA5 60467","25322","1228","21901","1312","820","349","5","8","1117","374","23","41","668","422","788","343","343","208","445","255",
"860Z200US60469","ZCTA5 60469","5732","476","3143","879","601","358","137","229","51","50","0","17","1495","873","305","367","66","76","239","359",
"860Z200US60471","ZCTA5 60471","13255","500","898","224","11860","591","0","19","56","66","0","19","120","139","321","201","54","60","267","185",
"860Z200US60472","ZCTA5 60472","4863","309","494","378","4238","392","0","12","22","25","0","12","28","32","81","117","81","117","0","12",
"860Z200US60473","ZCTA5 60473","21939","447","2859","620","17633","695","0","22","110","135","0","22","918","454","419","152","165","111","254","117",
"860Z200US60475","ZCTA5 60475","10010","342","6987","559","1336","411","15","23","72","60","7","11","1014","501","579","233","353","197","226","123",
"860Z200US60476","ZCTA5 60476","2299","305","1484","270","610","168","0","12","20","25","0","12","141","155","44","36","5","8","39","30",
"860Z200US60477","ZCTA5 60477","37073","1059","29349","1388","2748","699","11","19","1068","423","0","25","1430","766","2467","718","2023","661","444","210",
"860Z200US60478","ZCTA5 60478","16758","36","1474","561","14686","607","0","19","356","280","0","19","0","19","242","177","135","147","107","89",
"860Z200US60480","ZCTA5 60480","5341","372","4816","421","158","160","0","17","116","106","0","17","76","68","175","90","86","59","89","63",
"860Z200US60482","ZCTA5 60482","11157","118","9055","713","275","139","0","19","400","316","13","21","1002","737","412","206","136","126","276","161",
"860Z200US60487","ZCTA5 60487","26336","1006","22863","1129","1098","399","0","22","1102","375","0","22","423","293","850","330","612","293","238","131",
"860Z200US60501","ZCTA5 60501","11772","254","6293","786","1015","339","57","53","374","247","0","19","2850","701","1183","489","1136","483","47","54",
"860Z200US60513","ZCTA5 60513","19535","281","16124","897","728","375","43","57","243","137","0","19","1156","612","1241","431","398","306","843","310",
"860Z200US60521","ZCTA5 60521","18004","416","13572","657","216","148","7","10","2544","489","21","32","298","232","1346","439","886","417","460","171",
"860Z200US60523","ZCTA5 60523","10173","334","6643","508","172","121","0","19","2835","464","0","19","71","63","452","184","240","157","212","117",
"860Z200US60525","ZCTA5 60525","31681","634","26434","843","1141","366","174","202","354","136","0","25","1536","522","2042","496","1264","447","778","276",
"860Z200US60526","ZCTA5 60526","13572","80","11611","453","683","287","14","14","309","164","0","19","411","201","544","183","374","173","170","107",
"860Z200US60527","ZCTA5 60527","28589","893","21448","1039","1650","590","0","22","3458","545","0","22","927","533","1106","347","417","238","689","226",
"860Z200US60534","ZCTA5 60534","10647","115","7014","790","308","174","0","19","367","308","0","19","1990","764","968","320","726","319","242","170",
"860Z200US60546","ZCTA5 60546","16728","454","13368","900","714","309","128","151","279","107","0","19","766","310","1473","629","1031","606","442","238",
"860Z200US60558","ZCTA5 60558","13550","222","12817","356","148","126","39","60","154","85","0","19","74","85","318","181","136","119","182","137",
"860Z200US60601","ZCTA5 60601","14804","1792","8683","1216","1034","451","10","22","3865","1252","0","19","536","379","676","336","306","267","370","332",
"860Z200US60602","ZCTA5 60602","1142","516","623","330","38","34","380","411","101","139","0","12","0","12","0","12","0","12","0","12",
"860Z200US60603","ZCTA5 60603","1275","307","756","215","71","43","0","12","397","183","0","12","24","35","27","29","14","23","13","16",
"860Z200US60604","ZCTA5 60604","687","261","531","202","72","108","0","12","70","63","0","12","2","5","12","18","0","12","12","18",
"860Z200US60605","ZCTA5 60605","32077","2039","20129","1734","4620","959","49","64","4942","971","0","25","636","456","1701","541","688","417","1013","381",
"860Z200US60606","ZCTA5 60606","3298","625","2045","347","16","27","0","12","1087","544","0","12","21","33","129","121","80","89","49","44",
"860Z200US60607","ZCTA5 60607","29990","2082","16844","1592","3742","569","107","90","6724","919","17","24","774","463","1782","473","693","253","1089","384",
"860Z200US60608","ZCTA5 60608","83689","3284","31441","1953","14439","1553","662","296","11599","1228","0","28","17794","2085","7754","1273","5661","1229","2093","470",
"860Z200US60609","ZCTA5 60609","61861","3033","21452","1629","14914","1558","414","299","3938","613","41","44","15453","2398","5649","1128","4315","1043","1334","405",
"860Z200US60610","ZCTA5 60610","42422","2096","30940","1674","5110","621","97","126","4019","818","7","11","374","189","1875","601","702","362","1173","467",
"860Z200US60611","ZCTA5 60611","34562","1543","24162","1372","1077","320","36","38","7172","1112","0","25","672","313","1443","403","699","257","744","304",
"860Z200US60612","ZCTA5 60612","33908","2179","9611","705","18830","1795","51","35","1578","299","0","25","1979","774","1859","565","747","339","1112","383",
"860Z200US60613","ZCTA5 60613","53282","2227","41222","2137","3146","676","160","181","4651","956","7","13","1210","426","2886","439","1229","359","1657","334",
"860Z200US60614","ZCTA5 60614","72119","2450","59962","2171","2863","507","27","31","5165","741","2","5","1501","450","2599","368","815","249","1784","367",
"860Z200US60615","ZCTA5 60615","41767","1858","12933","1066","22360","1448","25","30","3524","524","0","25","385","159","2540","477","612","301","1928","448",
"860Z200US60616","ZCTA5 60616","53085","2212","17968","1595","12502","1321","318","223","19788","1511","0","28","1153","376","1356","346","472","181","884","284",
"860Z200US60617","ZCTA5 60617","84193","3874","22859","1554","45084","3084","488","271","254","180","0","28","10423","1714","5085","1434","4379","1423","706","239",
"860Z200US60618","ZCTA5 60618","95078","3836","62235","2850","2661","492","199","110","6151","973","154","114","12102","1930","11576","1768","7284","1595","4292","709",
"860Z200US60619","ZCTA5 60619","63481","2795","809","239","60318","2532","11","18","169","133","1","3","554","338","1619","534","280","142","1339","513",
"860Z200US60620","ZCTA5 60620","69357","3226","1157","389","65720","3088","72","67","230","148","0","28","1313","790","865","307","195","168","670","260",
"860Z200US60621","ZCTA5 60621","26538","1616","945","366","24709","1618","70","66","144","107","0","22","155","137","515","342","99","109","416","267",
"860Z200US60622","ZCTA5 60622","54650","2034","41086","1702","3868","619","32","31","2794","405","50","50","2361","526","4459","690","2038","544","2421","539",
"860Z200US60623","ZCTA5 60623","77352","3549","22889","1935","22680","1596","623","361","288","165","24","38","22071","2241","8777","2101","8069","2145","708","231",
"860Z200US60624","ZCTA5 60624","36986","2114","1859","546","32336","2261","14","19","137","125","0","25","2062","950","578","267","107","96","471","237",
"860Z200US60625","ZCTA5 60625","80028","2424","46060","2098","3951","750","696","427","10277","1214","0","28","9203","1224","9841","1565","6885","1195","2956","963",
"860Z200US60626","ZCTA5 60626","50295","2702","26094","1663","12922","1860","220","140","2753","711","7","17","4336","1281","3963","921","1947","801","2016","493",
"860Z200US60628","ZCTA5 60628","64489","3011","2467","398","59680","2812","57","64","87","67","0","28","962","377","1236","479","402","390","834","314",
"860Z200US60629","ZCTA5 60629","107487","4406","41928","2738","19346","1870","1590","736","736","329","92","141","29901","3800","13894","2467","12439","2396","1455","492",
"860Z200US60630","ZCTA5 60630","55591","2348","36646","1823","1188","527","228","148","7239","1136","57","83","5720","1209","4513","849","3016","781","1497","446",
"860Z200US60631","ZCTA5 60631","30589","1616","25605","1530","401","252","51","37","1262","508","0","25","1257","424","2013","999","1270","897","743","281",
"860Z200US60632","ZCTA5 60632","87395","3955","39558","2541","1249","450","1214","434","6073","847","117","142","27740","2995","11444","2044","10543","2035","901","368",
"860Z200US60633","ZCTA5 60633","12674","1295","6826","1129","3311","921","14","17","16","19","0","19","1778","446","729","346","658","340","71","54",
"860Z200US60634","ZCTA5 60634","77520","2663","51440","2110","2372","736","555","386","4322","802","26","37","12934","1572","5871","1277","4255","1109","1616","501",
"860Z200US60636","ZCTA5 60636","30412","1703","1561","480","25321","1639","166","201","49","58","41","71","1972","573","1302","771","974","763","328","135",
"860Z200US60637","ZCTA5 60637","49514","2781","8031","681","36606","2639","193","120","2505","396","0","25","800","449","1379","336","294","149","1085","292",
"860Z200US60638","ZCTA5 60638","58959","2954","38428","2057","1665","511","781","426","392","174","42","61","10317","1425","7334","2195","6868","2186","466","247",
"860Z200US60639","ZCTA5 60639","89037","3485","34865","2725","12769","1357","588","296","1879","775","41","41","28780","2584","10115","2091","8537","2004","1578","508",
"860Z200US60640","ZCTA5 60640","67936","2440","42298","1705","11640","1264","142","107","7319","974","0","28","2565","681","3972","662","1302","454","2670","548",
"860Z200US60641","ZCTA5 60641","71003","2416","40969","1598","1966","462","361","209","3530","612","25","33","14930","1519","9222","1741","6771","1662","2451","670",
"860Z200US60642","ZCTA5 60642","21374","1338","15076","1002","2067","531","15","22","1595","412","0","22","938","336","1683","697","941","656","742","211",
"860Z200US60643","ZCTA5 60643","49796","2838","11241","1196","35640","2150","82","71","292","163","14","25","337","192","2190","812","560","403","1630","740",
"860Z200US60644","ZCTA5 60644","47630","2642","2670","593","40708","2635","9","12","332","292","17","28","2091","806","1803","1146","1013","1028","790","481",
"860Z200US60645","ZCTA5 60645","48585","2740","24841","2076","7477","1316","120","119","7328","1281","2","5","4922","1149","3895","1183","1964","953","1931","736",
"860Z200US60646","ZCTA5 60646","29326","1539","23533","1311","213","130","15","24","3267","849","0","22","866","426","1432","460","748","256","684","342",
"860Z200US60647","ZCTA5 60647","85564","2574","58385","2050","5701","877","476","293","3658","377","62","47","6434","770","10848","1151","7210","1058","3638","585",
"860Z200US60649","ZCTA5 60649","48973","2597","1900","559","45585","2552","0","25","294","189","26","37","464","303","704","256","148","107","556","248",
"860Z200US60651","ZCTA5 60651","64638","3859","12721","2056","35016","2901","466","362","233","155","0","28","10862","1718","5340","1432","4160","1345","1180","536",
"860Z200US60652","ZCTA5 60652","43485","2324","12092","1785","18446","1507","362","297","455","265","0","25","8680","1459","3450","1172","2866","1102","584","363",
"860Z200US60653","ZCTA5 60653","34519","1638","2445","549","29777","1537","246","206","454","168","7","10","509","263","1081","353","353","280","728","227",
"860Z200US60654","ZCTA5 60654","21859","1497","16071","1259","913","290","47","76","2671","556","0","22","803","479","1354","537","551","310","803","352",
"860Z200US60655","ZCTA5 60655","28751","1287","24847","1044","1589","340","23","33","414","217","0","22","548","315","1330","680","976","642","354","199",
"860Z200US60656","ZCTA5 60656","28665","1650","22047","1294","1085","928","71","76","3241","711","0","22","713","295","1508","368","688","271","820","280",
"860Z200US60657","ZCTA5 60657","72113","1958","59259","1785","2683","597","94","69","4833","638","105","105","1282","370","3857","546","1578","430","2279","356",
"860Z200US60659","ZCTA5 60659","43729","2959","21319","2152","3786","1133","666","451","11689","1831","14","23","2559","642","3696","1039","2077","743","1619","777",
"860Z200US60660","ZCTA5 60660","44972","1970","26248","1452","6438","1240","99","64","6163","922","55","65","1722","423","4247","1133","2211","1094","2036","371",
"860Z200US60661","ZCTA5 60661","11073","971","6913","763","283","169","0","19","3177","542","0","19","159","195","541","295","224","287","317","171",
"860Z200US60706","ZCTA5 60706","24272","495","20296","892","319","149","79","80","1633","470","0","22","1203","541","742","311","234","152","508","265",
"860Z200US60707","ZCTA5 60707","41309","1274","25945","1727","2860","563","187","147","1518","443","0","25","7314","1524","3485","1027","2826","1040","659","248",
"860Z200US60712","ZCTA5 60712","13358","30","8968","615","188","175","11","22","3406","527","0","19","58","54","727","326","272","130","455","291",
"860Z200US60714","ZCTA5 60714","31208","376","22117","1008","783","238","199","188","5535","821","18","31","772","467","1784","708","1281","678","503","249",
"860Z200US60803","ZCTA5 60803","22329","366","14292","974","4635","850","132","167","404","240","0","22","1566","699","1300","440","612","291","688","315",
"860Z200US60804","ZCTA5 60804","84905","42","24184","2060","2728","975","520","260","485","283","8","12","48082","2700","8898","1696","8553","1657","345","173",
"860Z200US60805","ZCTA5 60805","19884","37","12577","825","5010","642","52","46","423","337","0","19","490","254","1332","519","890","481","442","202",
"860Z200US60827","ZCTA5 60827","26010","906","1196","552","23396","1295","12","20","3","5","0","22","542","362","861","669","117","90","744","609",
